query_id,rank,doc_id,score
test-philosophy-apessghwba-pro02a,4,test-philosophy-apessghwba-pro05b,0.757673
test-philosophy-apessghwba-pro02a,5,test-philosophy-apessghwba-con01b,0.738871
test-philosophy-apessghwba-pro02a,6,test-philosophy-apessghwba-pro03a,0.737819
test-philosophy-apessghwba-pro02a,7,test-philosophy-apessghwba-con04b,0.731050
test-philosophy-apessghwba-pro02a,8,test-environment-assgbatj-con01b,0.725853
test-philosophy-apessghwba-pro02a,9,test-philosophy-apessghwba-con03b,0.725476
test-philosophy-apessghwba-pro02a,10,test-science-eassgbatj-con01b,0.725315
test-philosophy-apessghwba-pro05a,1,test-environment-assgbatj-pro05a,0.741100
test-philosophy-apessghwba-pro05a,2,training-environment-ahwbsawhnbsf-pro02a,0.720655
test-philosophy-apessghwba-pro05a,3,test-philosophy-apessghwba-pro05b,0.714605
test-philosophy-apessghwba-pro05a,4,training-environment-ahwbsawhnbsf-pro03a,0.697227
test-philosophy-apessghwba-pro05a,5,test-philosophy-apessghwba-con03b,0.695391
test-philosophy-apessghwba-pro05a,6,test-philosophy-apessghwba-pro02a,0.688466
test-philosophy-apessghwba-pro05a,7,validation-environment-rahwbuaosae-pro03a,0.686094
test-philosophy-apessghwba-pro05a,8,test-philosophy-apessghwba-con04b,0.675685
test-philosophy-apessghwba-pro05a,9,test-philosophy-apessghwba-pro01b,0.673839
test-philosophy-apessghwba-pro05a,10,test-philosophy-apessghwba-con05b,0.673255
test-philosophy-apessghwba-pro01a,1,test-environment-assgbatj-pro01a,0.848504
test-philosophy-apessghwba-pro01a,2,training-environment-aelmmhbahr-pro04a,0.786915
test-philosophy-apessghwba-pro01a,3,validation-environment-rahwbuaosae-pro01a,0.717205
test-philosophy-apessghwba-pro01a,4,training-environment-aelmmhbahr-pro03b,0.711772
test-philosophy-apessghwba-pro01a,5,training-environment-aelmmhbahr-pro01a,0.665608
test-philosophy-apessghwba-pro01a,6,training-environment-aelmmhbahr-con01b,0.644343
test-philosophy-apessghwba-pro01a,7,training-environment-achbessbp-pro03a,0.625675
test-philosophy-apessghwba-pro01a,8,test-philosophy-apessghwba-con01a,0.617127
test-philosophy-apessghwba-pro01a,9,test-philosophy-apessghwba-pro01b,0.616627
test-philosophy-apessghwba-pro01a,10,training-environment-achbessbp-con04a,0.586166
test-philosophy-apessghwba-pro03a,1,test-environment-assgbatj-pro03a,0.798824
test-philosophy-apessghwba-pro03a,2,test-philosophy-apessghwba-con02b,0.718755
test-philosophy-apessghwba-pro03a,3,test-philosophy-apessghwba-pro03b,0.709401
test-philosophy-apessghwba-pro03a,4,test-environment-assgbatj-pro02a,0.680471
test-philosophy-apessghwba-pro03a,5,test-philosophy-apessghwba-con05a,0.679916
test-philosophy-apessghwba-pro03a,6,test-philosophy-apessghwba-pro02a,0.673793
test-philosophy-apessghwba-pro03a,7,test-philosophy-apessghwba-con04a,0.659760
test-philosophy-apessghwba-pro03a,8,test-philosophy-apessghwba-con04b,0.656266
test-philosophy-apessghwba-pro03a,9,test-environment-assgbatj-con05a,0.653046
test-philosophy-apessghwba-pro03a,10,test-philosophy-apessghwba-con03b,0.643060
test-philosophy-apessghwba-pro04a,1,test-philosophy-apessghwba-pro04b,0.866096
test-philosophy-apessghwba-pro04a,2,test-environment-assgbatj-pro04a,0.815564
test-philosophy-apessghwba-pro04a,3,test-philosophy-apessghwba-pro02b,0.709365
test-philosophy-apessghwba-pro04a,4,validation-environment-rahwbuaosae-con02b,0.706217
test-philosophy-apessghwba-pro04a,5,test-philosophy-apessghwba-con01b,0.695252
test-philosophy-apessghwba-pro04a,6,test-philosophy-apessghwba-con05a,0.683848
test-philosophy-apessghwba-pro04a,7,test-environment-assgbatj-pro04b,0.681819
test-philosophy-apessghwba-pro04a,8,test-science-eassgbatj-pro04b,0.677078
test-philosophy-apessghwba-pro04a,9,test-philosophy-apessghwba-con01a,0.663534
test-philosophy-apessghwba-pro04a,10,test-environment-assgbatj-con01a,0.643367
test-philosophy-apessghwba-con02a,1,test-environment-assgbatj-con02a,0.741680
test-philosophy-apessghwba-con02a,2,test-philosophy-apessghwba-con02b,0.724189
test-philosophy-apessghwba-con02a,3,test-health-dhghhbampt-con02b,0.698654
test-philosophy-apessghwba-con02a,4,training-health-bhhghwapc-pro04a,0.672235
test-philosophy-apessghwba-con02a,5,test-philosophy-apessghwba-con03a,0.654819
test-philosophy-apessghwba-con02a,6,training-health-hpessghwgt-con03a,0.644515
test-philosophy-apessghwba-con02a,7,test-health-dhghwapgd-con04a,0.633092
test-philosophy-apessghwba-con02a,8,test-health-dhghhbampt-con02a,0.625746
test-philosophy-apessghwba-con02a,9,test-environment-assgbatj-con03a,0.623535
test-philosophy-apessghwba-con02a,10,test-health-dhiacihwph-pro04b,0.622596
test-philosophy-apessghwba-con05a,1,test-environment-assgbatj-con05a,0.884300
test-philosophy-apessghwba-con05a,2,test-philosophy-apessghwba-pro02a,0.849743
test-philosophy-apessghwba-con05a,3,test-philosophy-apessghwba-pro02b,0.842229
test-philosophy-apessghwba-con05a,4,test-philosophy-apessghwba-pro05b,0.822265
test-philosophy-apessghwba-con05a,5,test-environment-assgbatj-pro02a,0.814515
test-philosophy-apessghwba-con05a,6,test-philosophy-apessghwba-pro03a,0.770707
test-philosophy-apessghwba-con05a,7,test-philosophy-apessghwba-con03b,0.747371
test-philosophy-apessghwba-con05a,8,test-philosophy-apessghwba-pro01b,0.746580
test-philosophy-apessghwba-con05a,9,test-philosophy-apessghwba-con04b,0.743423
test-philosophy-apessghwba-con05a,10,test-environment-assgbatj-con01b,0.741249
test-philosophy-apessghwba-con04a,1,test-philosophy-apessghwba-con04b,0.807020
test-philosophy-apessghwba-con04a,2,test-environment-assgbatj-con04a,0.801694
test-philosophy-apessghwba-con04a,3,test-philosophy-apessghwba-pro03b,0.775737
test-philosophy-apessghwba-con04a,4,test-philosophy-apessghwba-pro03a,0.710562
test-philosophy-apessghwba-con04a,5,test-philosophy-apessghwba-pro02a,0.697919
test-philosophy-apessghwba-con04a,6,test-philosophy-apessghwba-con05a,0.682513
test-philosophy-apessghwba-con04a,7,test-science-eassgbatj-con04b,0.670935
test-philosophy-apessghwba-con04a,8,test-environment-assgbatj-con04b,0.670353
test-philosophy-apessghwba-con04a,9,test-environment-assgbatj-pro02a,0.644762
test-philosophy-apessghwba-con04a,10,test-philosophy-apessghwba-con03b,0.639983
test-philosophy-apessghwba-con03a,1,test-philosophy-apessghwba-con02b,0.763633
test-philosophy-apessghwba-con03a,2,test-environment-assgbatj-con03a,0.745053
test-philosophy-apessghwba-con03a,3,test-environment-assgbatj-con02b,0.714124
test-philosophy-apessghwba-con03a,4,test-science-eassgbatj-con02b,0.704583
test-philosophy-apessghwba-con03a,5,test-science-eassgbatj-con03b,0.680129
test-philosophy-apessghwba-con03a,6,test-environment-assgbatj-con03b,0.676079
test-philosophy-apessghwba-con03a,7,test-philosophy-apessghwba-con02a,0.674048
test-philosophy-apessghwba-con03a,8,test-environment-assgbatj-con02a,0.665343
test-philosophy-apessghwba-con03a,9,test-environment-assgbatj-pro03a,0.634423
test-philosophy-apessghwba-con03a,10,test-philosophy-apessghwba-con03b,0.619803
test-philosophy-apessghwba-con01a,1,training-environment-aelmmhbahr-pro03b,0.806553
test-philosophy-apessghwba-con01a,2,test-environment-assgbatj-con01a,0.793885
test-philosophy-apessghwba-con01a,3,training-environment-aelmmhbahr-con05b,0.777391
test-philosophy-apessghwba-con01a,4,validation-environment-rahwbuaosae-pro03a,0.760121
test-philosophy-apessghwba-con01a,5,training-environment-aelmmhbahr-con05a,0.759957
test-philosophy-apessghwba-con01a,6,training-environment-aelmmhbahr-con02a,0.758764
test-philosophy-apessghwba-con01a,7,training-environment-achbessbp-con04a,0.750119
test-philosophy-apessghwba-con01a,8,training-environment-ahwbsawhnbsf-con01a,0.738237
test-philosophy-apessghwba-con01a,9,test-philosophy-apessghwba-pro02b,0.737695
test-philosophy-apessghwba-con01a,10,test-philosophy-apessghwba-pro01b,0.737394
test-philosophy-elkosmj-pro02a,1,test-philosophy-elkosmj-pro02b,0.655017
test-philosophy-elkosmj-pro02a,2,test-philosophy-elkosmj-con02b,0.622677
test-philosophy-elkosmj-pro02a,3,training-religion-mhwkosm-pro04a,0.588098
test-philosophy-elkosmj-pro02a,4,training-religion-mhwkosm-pro01a,0.568771
test-philosophy-elkosmj-pro02a,5,training-religion-mhwkosm-pro02a,0.559485
test-philosophy-elkosmj-pro02a,6,training-religion-mhwkosm-pro02b,0.557138
test-philosophy-elkosmj-pro02a,7,test-philosophy-elkosmj-con06b,0.545943
test-philosophy-elkosmj-pro02a,8,training-religion-mhwkosm-con02a,0.522563
test-philosophy-elkosmj-pro02a,9,training-religion-mhwkosm-con02b,0.520339
test-philosophy-elkosmj-pro02a,10,training-religion-mhwkosm-con06b,0.509241
test-philosophy-elkosmj-pro01a,1,test-philosophy-elkosmj-pro01b,0.784858
test-philosophy-elkosmj-pro01a,2,training-religion-mhwkosm-con03b,0.690625
test-philosophy-elkosmj-pro01a,3,training-religion-mhwkosm-pro01a,0.683274
test-philosophy-elkosmj-pro01a,4,test-philosophy-elkosmj-con01a,0.680652
test-philosophy-elkosmj-pro01a,5,test-philosophy-elkosmj-con06b,0.651509
test-philosophy-elkosmj-pro01a,6,test-philosophy-elkosmj-pro03a,0.618884
test-philosophy-elkosmj-pro01a,7,test-philosophy-elkosmj-con03b,0.618754
test-philosophy-elkosmj-pro01a,8,test-philosophy-elkosmj-pro03b,0.607665
test-philosophy-elkosmj-pro01a,9,test-philosophy-elkosmj-pro02b,0.588497
test-philosophy-elkosmj-pro01a,10,training-religion-mhwkosm-pro01b,0.583899
test-philosophy-elkosmj-pro03a,1,training-religion-mhwkosm-con04a,0.671003
test-philosophy-elkosmj-pro03a,2,training-religion-mhwkosm-pro03a,0.657365
test-philosophy-elkosmj-pro03a,3,training-religion-mhwkosm-pro03b,0.655952
test-philosophy-elkosmj-pro03a,4,test-philosophy-elkosmj-pro03b,0.643436
test-philosophy-elkosmj-pro03a,5,test-philosophy-elkosmj-pro01a,0.621184
test-philosophy-elkosmj-pro03a,6,training-religion-mhwkosm-pro01a,0.612921
test-philosophy-elkosmj-pro03a,7,training-religion-mhwkosm-con01b,0.602166
test-philosophy-elkosmj-pro03a,8,training-law-phsdpww-pro04a,0.599944
test-philosophy-elkosmj-pro03a,9,test-philosophy-elkosmj-con04a,0.596069
test-philosophy-elkosmj-pro03a,10,training-religion-mhwkosm-con01a,0.586808
test-philosophy-elkosmj-con02a,1,test-philosophy-elkosmj-con02b,0.615791
test-philosophy-elkosmj-con02a,2,test-philosophy-elkosmj-pro03b,0.605029
test-philosophy-elkosmj-con02a,3,test-health-hpehwadvoee-pro03b,0.604799
test-philosophy-elkosmj-con02a,4,training-religion-mhwkosm-con02a,0.602293
test-philosophy-elkosmj-con02a,5,training-religion-mhwkosm-pro01b,0.578889
test-philosophy-elkosmj-con02a,6,training-religion-mhwkosm-pro03b,0.576329
test-philosophy-elkosmj-con02a,7,test-philosophy-elkosmj-pro02b,0.568926
test-philosophy-elkosmj-con02a,8,training-religion-mhwkosm-con01b,0.568288
test-philosophy-elkosmj-con02a,9,test-philosophy-elkosmj-pro02a,0.560912
test-philosophy-elkosmj-con02a,10,test-philosophy-elkosmj-con03a,0.556274
test-philosophy-elkosmj-con05a,1,training-religion-mhwkosm-con05a,0.756756
test-philosophy-elkosmj-con05a,2,training-religion-mhwkosm-con01a,0.673485
test-philosophy-elkosmj-con05a,3,training-religion-mhwkosm-con05b,0.644524
test-philosophy-elkosmj-con05a,4,training-religion-mhwkosm-con04a,0.616085
test-philosophy-elkosmj-con05a,5,test-philosophy-elkosmj-con05b,0.612356
test-philosophy-elkosmj-con05a,6,training-religion-mhwkosm-con03a,0.605743
test-philosophy-elkosmj-con05a,7,test-philosophy-elhbrd-con01a,0.564710
test-philosophy-elkosmj-con05a,8,training-religion-mhwkosm-con04b,0.547442
test-philosophy-elkosmj-con05a,9,training-philosophy-oppelhsdp-pro01b,0.543548
test-philosophy-elkosmj-con05a,10,training-religion-mhwkosm-pro03b,0.534632
test-philosophy-elkosmj-con04a,1,training-religion-mhwkosm-con04a,0.798837
test-philosophy-elkosmj-con04a,2,training-religion-mhwkosm-con04b,0.649147
test-philosophy-elkosmj-con04a,3,training-religion-mhwkosm-con03a,0.636052
test-philosophy-elkosmj-con04a,4,training-religion-mhwkosm-con01b,0.606315
test-philosophy-elkosmj-con04a,5,training-philosophy-oppelhsdp-pro04a,0.601112
test-philosophy-elkosmj-con04a,6,test-philosophy-elkosmj-con03a,0.589623
test-philosophy-elkosmj-con04a,7,test-philosophy-elhbrd-con01a,0.586482
test-philosophy-elkosmj-con04a,8,training-religion-mhwkosm-con01a,0.579782
test-philosophy-elkosmj-con04a,9,training-law-phsdpww-pro04a,0.573298
test-philosophy-elkosmj-con04a,10,training-law-phsdpww-pro04b,0.562729
test-philosophy-elkosmj-con06a,1,training-religion-mhwkosm-con06a,0.668016
test-philosophy-elkosmj-con06a,2,training-religion-mhwkosm-con06b,0.615390
test-philosophy-elkosmj-con06a,3,test-philosophy-elkosmj-con06b,0.604828
test-philosophy-elkosmj-con06a,4,training-religion-mhwkosm-pro02a,0.587156
test-philosophy-elkosmj-con06a,5,training-religion-mhwkosm-pro02b,0.532232
test-philosophy-elkosmj-con06a,6,test-health-hpehwadvoee-con01a,0.503720
test-philosophy-elkosmj-con06a,7,validation-society-fyhwscdcj-con03b,0.499361
test-philosophy-elkosmj-con06a,8,test-philosophy-elkosmj-pro02a,0.498141
test-philosophy-elkosmj-con06a,9,training-religion-mhwkosm-pro01a,0.476683
test-philosophy-elkosmj-con06a,10,validation-society-fyhwscdcj-con02a,0.475679
test-philosophy-elkosmj-con03a,1,training-religion-mhwkosm-con03a,0.830242
test-philosophy-elkosmj-con03a,2,training-religion-mhwkosm-con04a,0.696135
test-philosophy-elkosmj-con03a,3,test-philosophy-elkosmj-con04a,0.616174
test-philosophy-elkosmj-con03a,4,training-religion-mhwkosm-con04b,0.610445
test-philosophy-elkosmj-con03a,5,training-religion-mhwkosm-con01a,0.595544
test-philosophy-elkosmj-con03a,6,test-philosophy-elhbrd-con01a,0.576359
test-philosophy-elkosmj-con03a,7,training-religion-mhwkosm-con01b,0.562997
test-philosophy-elkosmj-con03a,8,training-law-phsdpww-pro04a,0.560125
test-philosophy-elkosmj-con03a,9,training-religion-mhwkosm-pro03b,0.543700
test-philosophy-elkosmj-con03a,10,test-philosophy-elhbrd-pro01a,0.542904
test-philosophy-elkosmj-con01a,1,test-philosophy-elkosmj-pro01b,0.755972
test-philosophy-elkosmj-con01a,2,training-religion-mhwkosm-con01a,0.712141
test-philosophy-elkosmj-con01a,3,test-philosophy-elkosmj-pro01a,0.696393
test-philosophy-elkosmj-con01a,4,training-religion-mhwkosm-con03b,0.669920
test-philosophy-elkosmj-con01a,5,test-philosophy-elkosmj-con04b,0.625930
test-philosophy-elkosmj-con01a,6,test-philosophy-elkosmj-con06b,0.618087
test-philosophy-elkosmj-con01a,7,test-philosophy-elkosmj-con03b,0.617942
test-philosophy-elkosmj-con01a,8,training-religion-mhwkosm-con01b,0.604532
test-philosophy-elkosmj-con01a,9,test-philosophy-elkosmj-con01b,0.604173
test-philosophy-elkosmj-con01a,10,test-philosophy-elkosmj-con05a,0.560757
test-philosophy-pphbclsbs-pro02a,1,validation-law-lgdgtihbd-pro01b,0.684782
test-philosophy-pphbclsbs-pro02a,2,test-philosophy-pphbclsbs-pro01b,0.676767
test-philosophy-pphbclsbs-pro02a,3,test-philosophy-pphbclsbs-con03a,0.658645
test-philosophy-pphbclsbs-pro02a,4,test-philosophy-pphbclsbs-con01a,0.650359
test-philosophy-pphbclsbs-pro02a,5,test-philosophy-pphbclsbs-con05a,0.635493
test-philosophy-pphbclsbs-pro02a,6,test-philosophy-pphbclsbs-con02b,0.618024
test-philosophy-pphbclsbs-pro02a,7,test-philosophy-pphbclsbs-pro03a,0.611784
test-philosophy-pphbclsbs-pro02a,8,test-philosophy-pphbclsbs-pro04a,0.606715
test-philosophy-pphbclsbs-pro02a,9,training-law-lgpcphwawtai-con02b,0.605530
test-philosophy-pphbclsbs-pro02a,10,training-law-hrilppthwr-con01a,0.605372
test-philosophy-pphbclsbs-pro05a,1,test-philosophy-pphbclsbs-con01b,0.598619
test-philosophy-pphbclsbs-pro05a,2,test-philosophy-pphbclsbs-pro05b,0.586991
test-philosophy-pphbclsbs-pro05a,3,test-philosophy-pphbclsbs-con02b,0.586471
test-philosophy-pphbclsbs-pro05a,4,test-philosophy-pphbclsbs-con03a,0.567334
test-philosophy-pphbclsbs-pro05a,5,test-philosophy-pphbclsbs-con03b,0.558515
test-philosophy-pphbclsbs-pro05a,6,validation-law-lghrilthwdt-con04b,0.557976
test-philosophy-pphbclsbs-pro05a,7,test-philosophy-pphbclsbs-pro03a,0.554149
test-philosophy-pphbclsbs-pro05a,8,test-philosophy-elhbrd-pro01b,0.553895
test-philosophy-pphbclsbs-pro05a,9,training-religion-mhwkosm-pro01b,0.553659
test-philosophy-pphbclsbs-pro05a,10,test-philosophy-pphbclsbs-pro01b,0.545529
test-philosophy-pphbclsbs-pro01a,1,training-digital-freedoms-gtdfais-con03a,0.641372
test-philosophy-pphbclsbs-pro01a,2,test-philosophy-pphbclsbs-con01a,0.635661
test-philosophy-pphbclsbs-pro01a,3,test-digital-freedoms-eifpgdff-con01a,0.635272
test-philosophy-pphbclsbs-pro01a,4,test-philosophy-pphbclsbs-con03a,0.599612
test-philosophy-pphbclsbs-pro01a,5,test-digital-freedoms-eifpgdff-pro01b,0.598283
test-philosophy-pphbclsbs-pro01a,6,training-free-speech-debate-ifcidffe-pro01b,0.597552
test-philosophy-pphbclsbs-pro01a,7,validation-international-gsidfphb-con01a,0.596065
test-philosophy-pphbclsbs-pro01a,8,training-law-hrilppthwr-con01b,0.595037
test-philosophy-pphbclsbs-pro01a,9,training-digital-freedoms-aihbied-con03a,0.593951
test-philosophy-pphbclsbs-pro01a,10,validation-international-gsidfphb-con02a,0.590240
test-philosophy-pphbclsbs-pro03a,1,test-philosophy-pphbclsbs-con02b,0.682501
test-philosophy-pphbclsbs-pro03a,2,test-philosophy-pphbclsbs-pro03b,0.677847
test-philosophy-pphbclsbs-pro03a,3,test-philosophy-pphbclsbs-pro01b,0.674977
test-philosophy-pphbclsbs-pro03a,4,test-philosophy-pphbclsbs-con03a,0.658949
test-philosophy-pphbclsbs-pro03a,5,test-philosophy-pphbclsbs-pro04a,0.621023
test-philosophy-pphbclsbs-pro03a,6,training-digital-freedoms-fehbwdsot-pro02a,0.606357
test-philosophy-pphbclsbs-pro03a,7,test-philosophy-pphbclsbs-con02a,0.606050
test-philosophy-pphbclsbs-pro03a,8,training-free-speech-debate-ifcidffe-con02a,0.603305
test-philosophy-pphbclsbs-pro03a,9,training-free-speech-debate-ifcidffe-pro02b,0.597807
test-philosophy-pphbclsbs-pro03a,10,validation-law-lgdgtihbd-pro01b,0.592706
test-philosophy-pphbclsbs-pro04a,1,training-free-speech-debate-ifcidffe-con02a,0.769648
test-philosophy-pphbclsbs-pro04a,2,test-philosophy-pphbclsbs-con03a,0.718533
test-philosophy-pphbclsbs-pro04a,3,test-politics-cdmaggpdgdf-pro02a,0.685315
test-philosophy-pphbclsbs-pro04a,4,training-free-speech-debate-ifcidffe-con04b,0.676509
test-philosophy-pphbclsbs-pro04a,5,test-philosophy-pphbclsbs-pro03a,0.665528
test-philosophy-pphbclsbs-pro04a,6,training-law-cplghrhwrgo-con03a,0.659165
test-philosophy-pphbclsbs-pro04a,7,validation-law-lgdgtihbd-pro01b,0.646621
test-philosophy-pphbclsbs-pro04a,8,test-philosophy-pphbclsbs-pro02a,0.636812
test-philosophy-pphbclsbs-pro04a,9,test-philosophy-pphbclsbs-pro01a,0.636758
test-philosophy-pphbclsbs-pro04a,10,test-philosophy-pphbclsbs-con05a,0.634978
test-philosophy-pphbclsbs-con02a,1,validation-law-lghrilthwdt-con05a,0.620609
test-philosophy-pphbclsbs-con02a,2,training-law-hrilppthwr-con03b,0.619365
test-philosophy-pphbclsbs-con02a,3,validation-law-lghrilthwdt-pro03b,0.615157
test-philosophy-pphbclsbs-con02a,4,validation-law-lghrilthwdt-con04a,0.606686
test-philosophy-pphbclsbs-con02a,5,test-philosophy-pphbclsbs-pro01b,0.605636
test-philosophy-pphbclsbs-con02a,6,training-law-hrilhshsi-pro03a,0.602636
test-philosophy-pphbclsbs-con02a,7,training-free-speech-debate-fchbdeonl-con03a,0.587829
test-philosophy-pphbclsbs-con02a,8,test-philosophy-pphbclsbs-pro03a,0.582454
test-philosophy-pphbclsbs-con02a,9,validation-law-lghrilthwdt-con02a,0.572395
test-philosophy-pphbclsbs-con02a,10,validation-law-lghrilthwdt-con01a,0.569907
test-philosophy-pphbclsbs-con05a,1,validation-law-lgdgtihbd-pro01b,0.673761
test-philosophy-pphbclsbs-con05a,2,test-philosophy-pphbclsbs-pro02a,0.661400
test-philosophy-pphbclsbs-con05a,3,test-philosophy-pphbclsbs-pro01a,0.617169
test-philosophy-pphbclsbs-con05a,4,training-law-lgpcphwawtai-con02b,0.617141
test-philosophy-pphbclsbs-con05a,5,test-philosophy-pphbclsbs-pro04a,0.604438
test-philosophy-pphbclsbs-con05a,6,test-philosophy-pphbclsbs-con03a,0.603816
test-philosophy-pphbclsbs-con05a,7,test-digital-freedoms-eifpgdff-pro01b,0.601690
test-philosophy-pphbclsbs-con05a,8,training-law-lgpcphwawtai-con04a,0.597368
test-philosophy-pphbclsbs-con05a,9,training-law-hrpghwicic-con01b,0.594323
test-philosophy-pphbclsbs-con05a,10,training-law-cplghrhwrgo-con03a,0.592615
test-philosophy-pphbclsbs-con04a,1,test-philosophy-pphbclsbs-con04b,0.671144
test-philosophy-pphbclsbs-con04a,2,training-society-gmhbztpgtf-con02b,0.555520
test-philosophy-pphbclsbs-con04a,3,training-economy-feghbgft-con01a,0.528890
test-philosophy-pphbclsbs-con04a,4,validation-international-ghwipcsoc-con03b,0.520926
test-philosophy-pphbclsbs-con04a,5,training-international-aghbusbh-con05b,0.509259
test-philosophy-pphbclsbs-con04a,6,training-economy-befhwimsc-pro01b,0.503519
test-philosophy-pphbclsbs-con04a,7,training-international-athwuhfto-con02b,0.498747
test-philosophy-pphbclsbs-con04a,8,training-international-elilhwdsa-pro01a,0.496210
test-philosophy-pphbclsbs-con04a,9,training-economy-fegippghp-con03a,0.493161
test-philosophy-pphbclsbs-con04a,10,training-economy-feghbgft-pro04a,0.490106
test-philosophy-pphbclsbs-con03a,1,test-philosophy-pphbclsbs-con01a,0.612555
test-philosophy-pphbclsbs-con03a,2,validation-law-lgdgtihbd-pro01b,0.601050
test-philosophy-pphbclsbs-con03a,3,training-law-cplghrhwrgo-con03a,0.576909
test-philosophy-pphbclsbs-con03a,4,test-philosophy-pphbclsbs-pro01a,0.565014
test-philosophy-pphbclsbs-con03a,5,test-philosophy-pppthbtcb-pro05b,0.559365
test-philosophy-pphbclsbs-con03a,6,validation-politics-tsihsspa-pro01b,0.556922
test-philosophy-pphbclsbs-con03a,7,training-law-cplghrhwrgo-con03b,0.554663
test-philosophy-pphbclsbs-con03a,8,training-international-ipeegiahw-con02a,0.549519
test-philosophy-pphbclsbs-con03a,9,test-philosophy-pppthbtcb-con02b,0.549279
test-philosophy-pphbclsbs-con03a,10,test-philosophy-pphbclsbs-con03b,0.547862
test-philosophy-pphbclsbs-con01a,1,test-philosophy-pppthbtcb-pro05a,0.666783
test-philosophy-pphbclsbs-con01a,2,test-philosophy-pppthbtcb-con01a,0.666256
test-philosophy-pphbclsbs-con01a,3,training-international-athwuhfto-con01b,0.632593
test-philosophy-pphbclsbs-con01a,4,test-philosophy-pppthbtcb-pro05b,0.627025
test-philosophy-pphbclsbs-con01a,5,test-politics-cdmaggpdgdf-con03a,0.621750
test-philosophy-pphbclsbs-con01a,6,test-philosophy-pppthbtcb-con04a,0.618133
test-philosophy-pphbclsbs-con01a,7,test-philosophy-pppthbtcb-pro03b,0.616365
test-philosophy-pphbclsbs-con01a,8,test-philosophy-pppthbtcb-con02a,0.612557
test-philosophy-pphbclsbs-con01a,9,validation-law-lgdgtihbd-con03b,0.609380
test-philosophy-pphbclsbs-con01a,10,test-philosophy-pphbclsbs-con03a,0.608778
test-philosophy-npppmhwup-pro02a,1,test-philosophy-npppmhwup-pro02b,0.724642
test-philosophy-npppmhwup-pro02a,2,test-philosophy-npppmhwup-pro03a,0.619869
test-philosophy-npppmhwup-pro02a,3,test-education-usuprmhbu-con01b,0.612295
test-philosophy-npppmhwup-pro02a,4,test-philosophy-npppmhwup-pro01a,0.610705
test-philosophy-npppmhwup-pro02a,5,test-philosophy-npppmhwup-pro03b,0.606738
test-philosophy-npppmhwup-pro02a,6,test-education-usuprmhbu-con03a,0.605738
test-philosophy-npppmhwup-pro02a,7,test-education-usuprmhbu-pro01a,0.601223
test-philosophy-npppmhwup-pro02a,8,test-philosophy-npppmhwup-pro04a,0.600368
test-philosophy-npppmhwup-pro02a,9,test-education-usuprmhbu-pro03b,0.599862
test-philosophy-npppmhwup-pro02a,10,test-education-usuprmhbu-con02a,0.597221
test-philosophy-npppmhwup-pro01a,1,training-education-eguhwefpgu-con01b,0.690566
test-philosophy-npppmhwup-pro01a,2,training-education-uhwecpuu-pro04a,0.679608
test-philosophy-npppmhwup-pro01a,3,test-philosophy-npppmhwup-pro01b,0.672252
test-philosophy-npppmhwup-pro01a,4,test-education-ughbuesbf-pro03a,0.666137
test-philosophy-npppmhwup-pro01a,5,training-education-uhwecpuu-con03b,0.662551
test-philosophy-npppmhwup-pro01a,6,test-philosophy-npppmhwup-pro02a,0.657198
test-philosophy-npppmhwup-pro01a,7,training-economy-epegppphw-pro03b,0.638725
test-philosophy-npppmhwup-pro01a,8,test-education-usuprmhbu-pro02a,0.635274
test-philosophy-npppmhwup-pro01a,9,test-philosophy-npppmhwup-pro03b,0.634727
test-philosophy-npppmhwup-pro01a,10,test-education-usuprmhbu-con01b,0.628500
test-philosophy-npppmhwup-pro03a,1,test-philosophy-npppmhwup-pro03b,0.732356
test-philosophy-npppmhwup-pro03a,2,test-philosophy-npppmhwup-pro04b,0.725205
test-philosophy-npppmhwup-pro03a,3,test-philosophy-npppmhwup-pro04a,0.714657
test-philosophy-npppmhwup-pro03a,4,test-philosophy-npppmhwup-pro02a,0.669093
test-philosophy-npppmhwup-pro03a,5,training-law-aullgsmhwchs-pro04a,0.667874
test-philosophy-npppmhwup-pro03a,6,test-philosophy-npppmhwup-pro02b,0.662650
test-philosophy-npppmhwup-pro03a,7,test-education-usuprmhbu-pro01a,0.643009
test-philosophy-npppmhwup-pro03a,8,training-education-uhwecpuu-pro03b,0.635892
test-philosophy-npppmhwup-pro03a,9,training-law-aullgsmhwchs-pro03a,0.630965
test-philosophy-npppmhwup-pro03a,10,test-philosophy-npppmhwup-pro01b,0.627718
test-philosophy-npppmhwup-pro04a,1,test-philosophy-npppmhwup-pro04b,0.808103
test-philosophy-npppmhwup-pro04a,2,test-philosophy-npppmhwup-pro03a,0.636129
test-philosophy-npppmhwup-pro04a,3,test-philosophy-npppmhwup-pro02a,0.612965
test-philosophy-npppmhwup-pro04a,4,test-philosophy-npppmhwup-pro02b,0.598063
test-philosophy-npppmhwup-pro04a,5,training-law-aullgsmhwchs-pro04a,0.591447
test-philosophy-npppmhwup-pro04a,6,test-philosophy-npppmhwup-pro01a,0.568949
test-philosophy-npppmhwup-pro04a,7,training-education-uhwecpuu-pro03b,0.556628
test-philosophy-npppmhwup-pro04a,8,test-philosophy-npppmhwup-pro03b,0.555574
test-philosophy-npppmhwup-pro04a,9,test-education-usuprmhbu-pro02a,0.554357
