query_id,rank,doc_id,score
test-philosophy-elhbrd-con04a,7,test-health-dhpelhbass-con04a,0.694784
test-philosophy-elhbrd-con04a,8,test-health-hpehwadvoee-con05a,0.693232
test-philosophy-elhbrd-con04a,9,test-health-dhpelhbass-pro01b,0.686639
test-philosophy-elhbrd-con04a,10,test-health-dhpelhbass-pro03a,0.680702
test-philosophy-elhbrd-con03a,1,test-philosophy-elhbrd-pro03b,0.761147
test-philosophy-elhbrd-con03a,2,test-philosophy-elhbrd-con03b,0.689618
test-philosophy-elhbrd-con03a,3,test-philosophy-elhbrd-pro01a,0.686887
test-philosophy-elhbrd-con03a,4,test-philosophy-elhbrd-con02a,0.665222
test-philosophy-elhbrd-con03a,5,test-health-dhpelhbass-pro01a,0.644145
test-philosophy-elhbrd-con03a,6,test-health-dhpelhbass-pro01b,0.642565
test-philosophy-elhbrd-con03a,7,test-health-dhpelhbass-con04a,0.639389
test-philosophy-elhbrd-con03a,8,test-health-dhpelhbass-pro03b,0.635511
test-philosophy-elhbrd-con03a,9,test-philosophy-elhbrd-con01b,0.625706
test-philosophy-elhbrd-con03a,10,test-philosophy-elhbrd-con04a,0.621918
test-philosophy-elhbrd-con01a,1,training-law-phsdpww-pro04a,0.644987
test-philosophy-elhbrd-con01a,2,training-religion-mhwkosm-pro01b,0.639547
test-philosophy-elhbrd-con01a,3,training-religion-mhwkosm-con04b,0.625554
test-philosophy-elhbrd-con01a,4,training-philosophy-oppelhsdp-pro01b,0.617221
test-philosophy-elhbrd-con01a,5,training-law-phsdpww-pro04b,0.614678
test-philosophy-elhbrd-con01a,6,test-philosophy-elkosmj-con04a,0.608684
test-philosophy-elhbrd-con01a,7,training-religion-mhwkosm-con03a,0.607696
test-philosophy-elhbrd-con01a,8,training-philosophy-oppelhsdp-pro04a,0.601527
test-philosophy-elhbrd-con01a,9,training-religion-mhwkosm-con01b,0.598426
test-philosophy-elhbrd-con01a,10,training-religion-mhwkosm-con04a,0.591425
test-philosophy-apessghwba-pro02a,1,test-philosophy-apessghwba-con05a,0.834694
test-philosophy-apessghwba-pro02a,2,test-philosophy-apessghwba-pro02b,0.812634
test-philosophy-apessghwba-pro02a,3,test-environment-assgbatj-pro02a,0.811661
test-philosophy-apessghwba-pro02a,4,test-philosophy-apessghwba-pro05b,0.757689
test-philosophy-apessghwba-pro02a,5,test-philosophy-apessghwba-con01b,0.738779
test-philosophy-apessghwba-pro02a,6,test-philosophy-apessghwba-pro03a,0.737974
test-philosophy-apessghwba-pro02a,7,test-philosophy-apessghwba-con04b,0.731178
test-philosophy-apessghwba-pro02a,8,test-environment-assgbatj-con01b,0.725946
test-philosophy-apessghwba-pro02a,9,test-philosophy-apessghwba-con03b,0.725538
test-philosophy-apessghwba-pro02a,10,test-science-eassgbatj-con01b,0.725252
test-philosophy-apessghwba-pro05a,1,test-environment-assgbatj-pro05a,0.741204
test-philosophy-apessghwba-pro05a,2,training-environment-ahwbsawhnbsf-pro02a,0.720586
test-philosophy-apessghwba-pro05a,3,test-philosophy-apessghwba-pro05b,0.714580
test-philosophy-apessghwba-pro05a,4,training-environment-ahwbsawhnbsf-pro03a,0.697306
test-philosophy-apessghwba-pro05a,5,test-philosophy-apessghwba-con03b,0.695395
test-philosophy-apessghwba-pro05a,6,test-philosophy-apessghwba-pro02a,0.688499
test-philosophy-apessghwba-pro05a,7,validation-environment-rahwbuaosae-pro03a,0.686185
test-philosophy-apessghwba-pro05a,8,test-philosophy-apessghwba-con04b,0.675776
test-philosophy-apessghwba-pro05a,9,test-philosophy-apessghwba-pro01b,0.673746
test-philosophy-apessghwba-pro05a,10,test-philosophy-apessghwba-con05b,0.673108
test-philosophy-apessghwba-pro01a,1,test-environment-assgbatj-pro01a,0.848416
test-philosophy-apessghwba-pro01a,2,training-environment-aelmmhbahr-pro04a,0.786855
test-philosophy-apessghwba-pro01a,3,validation-environment-rahwbuaosae-pro01a,0.717216
test-philosophy-apessghwba-pro01a,4,training-environment-aelmmhbahr-pro03b,0.711785
test-philosophy-apessghwba-pro01a,5,training-environment-aelmmhbahr-pro01a,0.665624
test-philosophy-apessghwba-pro01a,6,training-environment-aelmmhbahr-con01b,0.644342
test-philosophy-apessghwba-pro01a,7,training-environment-achbessbp-pro03a,0.625693
test-philosophy-apessghwba-pro01a,8,test-philosophy-apessghwba-con01a,0.617149
test-philosophy-apessghwba-pro01a,9,test-philosophy-apessghwba-pro01b,0.616587
test-philosophy-apessghwba-pro01a,10,training-environment-achbessbp-con04a,0.586097
test-philosophy-apessghwba-pro03a,1,test-environment-assgbatj-pro03a,0.798814
test-philosophy-apessghwba-pro03a,2,test-philosophy-apessghwba-con02b,0.718805
test-philosophy-apessghwba-pro03a,3,test-philosophy-apessghwba-pro03b,0.709294
test-philosophy-apessghwba-pro03a,4,test-environment-assgbatj-pro02a,0.680598
test-philosophy-apessghwba-pro03a,5,test-philosophy-apessghwba-con05a,0.679845
test-philosophy-apessghwba-pro03a,6,test-philosophy-apessghwba-pro02a,0.673788
test-philosophy-apessghwba-pro03a,7,test-philosophy-apessghwba-con04a,0.659689
test-philosophy-apessghwba-pro03a,8,test-philosophy-apessghwba-con04b,0.656311
test-philosophy-apessghwba-pro03a,9,test-environment-assgbatj-con05a,0.653098
test-philosophy-apessghwba-pro03a,10,test-philosophy-apessghwba-con03b,0.642943
test-philosophy-apessghwba-pro04a,1,test-philosophy-apessghwba-pro04b,0.866070
test-philosophy-apessghwba-pro04a,2,test-environment-assgbatj-pro04a,0.815493
test-philosophy-apessghwba-pro04a,3,test-philosophy-apessghwba-pro02b,0.709362
test-philosophy-apessghwba-pro04a,4,validation-environment-rahwbuaosae-con02b,0.706275
test-philosophy-apessghwba-pro04a,5,test-philosophy-apessghwba-con01b,0.695375
test-philosophy-apessghwba-pro04a,6,test-philosophy-apessghwba-con05a,0.683844
test-philosophy-apessghwba-pro04a,7,test-environment-assgbatj-pro04b,0.681797
test-philosophy-apessghwba-pro04a,8,test-science-eassgbatj-pro04b,0.677136
test-philosophy-apessghwba-pro04a,9,test-philosophy-apessghwba-con01a,0.663708
test-philosophy-apessghwba-pro04a,10,test-environment-assgbatj-con01a,0.643337
test-philosophy-apessghwba-con02a,1,test-environment-assgbatj-con02a,0.741620
test-philosophy-apessghwba-con02a,2,test-philosophy-apessghwba-con02b,0.724164
test-philosophy-apessghwba-con02a,3,test-health-dhghhbampt-con02b,0.698609
test-philosophy-apessghwba-con02a,4,training-health-bhhghwapc-pro04a,0.672212
test-philosophy-apessghwba-con02a,5,test-philosophy-apessghwba-con03a,0.654762
test-philosophy-apessghwba-con02a,6,training-health-hpessghwgt-con03a,0.644485
test-philosophy-apessghwba-con02a,7,test-health-dhghwapgd-con04a,0.633034
test-philosophy-apessghwba-con02a,8,test-health-dhghhbampt-con02a,0.625623
test-philosophy-apessghwba-con02a,9,test-environment-assgbatj-con03a,0.623477
test-philosophy-apessghwba-con02a,10,test-health-dhiacihwph-pro04b,0.622696
test-philosophy-apessghwba-con05a,1,test-environment-assgbatj-con05a,0.884289
test-philosophy-apessghwba-con05a,2,test-philosophy-apessghwba-pro02a,0.849730
test-philosophy-apessghwba-con05a,3,test-philosophy-apessghwba-pro02b,0.842319
test-philosophy-apessghwba-con05a,4,test-philosophy-apessghwba-pro05b,0.822287
test-philosophy-apessghwba-con05a,5,test-environment-assgbatj-pro02a,0.814592
test-philosophy-apessghwba-con05a,6,test-philosophy-apessghwba-pro03a,0.770762
test-philosophy-apessghwba-con05a,7,test-philosophy-apessghwba-con03b,0.747442
test-philosophy-apessghwba-con05a,8,test-philosophy-apessghwba-pro01b,0.746530
test-philosophy-apessghwba-con05a,9,test-philosophy-apessghwba-con04b,0.743504
test-philosophy-apessghwba-con05a,10,test-environment-assgbatj-con01b,0.741268
test-philosophy-apessghwba-con04a,1,test-philosophy-apessghwba-con04b,0.807014
test-philosophy-apessghwba-con04a,2,test-environment-assgbatj-con04a,0.801609
test-philosophy-apessghwba-con04a,3,test-philosophy-apessghwba-pro03b,0.775691
test-philosophy-apessghwba-con04a,4,test-philosophy-apessghwba-pro03a,0.710642
test-philosophy-apessghwba-con04a,5,test-philosophy-apessghwba-pro02a,0.697937
test-philosophy-apessghwba-con04a,6,test-philosophy-apessghwba-con05a,0.682554
test-philosophy-apessghwba-con04a,7,test-science-eassgbatj-con04b,0.670986
test-philosophy-apessghwba-con04a,8,test-environment-assgbatj-con04b,0.670386
test-philosophy-apessghwba-con04a,9,test-environment-assgbatj-pro02a,0.644904
test-philosophy-apessghwba-con04a,10,test-philosophy-apessghwba-con03b,0.639977
test-philosophy-apessghwba-con03a,1,test-philosophy-apessghwba-con02b,0.763660
test-philosophy-apessghwba-con03a,2,test-environment-assgbatj-con03a,0.745015
test-philosophy-apessghwba-con03a,3,test-environment-assgbatj-con02b,0.714138
test-philosophy-apessghwba-con03a,4,test-science-eassgbatj-con02b,0.704536
test-philosophy-apessghwba-con03a,5,test-science-eassgbatj-con03b,0.680171
test-philosophy-apessghwba-con03a,6,test-environment-assgbatj-con03b,0.676023
test-philosophy-apessghwba-con03a,7,test-philosophy-apessghwba-con02a,0.674011
test-philosophy-apessghwba-con03a,8,test-environment-assgbatj-con02a,0.665324
test-philosophy-apessghwba-con03a,9,test-environment-assgbatj-pro03a,0.634368
test-philosophy-apessghwba-con03a,10,test-philosophy-apessghwba-con03b,0.619665
test-philosophy-apessghwba-con01a,1,training-environment-aelmmhbahr-pro03b,0.806575
test-philosophy-apessghwba-con01a,2,test-environment-assgbatj-con01a,0.793823
test-philosophy-apessghwba-con01a,3,training-environment-aelmmhbahr-con05b,0.777372
test-philosophy-apessghwba-con01a,4,validation-environment-rahwbuaosae-pro03a,0.760159
test-philosophy-apessghwba-con01a,5,training-environment-aelmmhbahr-con05a,0.759934
test-philosophy-apessghwba-con01a,6,training-environment-aelmmhbahr-con02a,0.758707
test-philosophy-apessghwba-con01a,7,training-environment-achbessbp-con04a,0.750147
test-philosophy-apessghwba-con01a,8,training-environment-ahwbsawhnbsf-con01a,0.738139
test-philosophy-apessghwba-con01a,9,test-philosophy-apessghwba-pro02b,0.737685
test-philosophy-apessghwba-con01a,10,test-philosophy-apessghwba-pro01b,0.737441
test-philosophy-elkosmj-pro02a,1,test-philosophy-elkosmj-pro02b,0.655033
test-philosophy-elkosmj-pro02a,2,test-philosophy-elkosmj-con02b,0.622769
test-philosophy-elkosmj-pro02a,3,training-religion-mhwkosm-pro04a,0.588151
test-philosophy-elkosmj-pro02a,4,training-religion-mhwkosm-pro01a,0.568805
test-philosophy-elkosmj-pro02a,5,training-religion-mhwkosm-pro02a,0.559602
test-philosophy-elkosmj-pro02a,6,training-religion-mhwkosm-pro02b,0.557143
test-philosophy-elkosmj-pro02a,7,test-philosophy-elkosmj-con06b,0.546035
test-philosophy-elkosmj-pro02a,8,training-religion-mhwkosm-con02a,0.522622
test-philosophy-elkosmj-pro02a,9,training-religion-mhwkosm-con02b,0.520298
test-philosophy-elkosmj-pro02a,10,training-religion-mhwkosm-con06b,0.509192
test-philosophy-elkosmj-pro01a,1,test-philosophy-elkosmj-pro01b,0.784852
test-philosophy-elkosmj-pro01a,2,training-religion-mhwkosm-con03b,0.690678
test-philosophy-elkosmj-pro01a,3,training-religion-mhwkosm-pro01a,0.683328
test-philosophy-elkosmj-pro01a,4,test-philosophy-elkosmj-con01a,0.680651
test-philosophy-elkosmj-pro01a,5,test-philosophy-elkosmj-con06b,0.651565
test-philosophy-elkosmj-pro01a,6,test-philosophy-elkosmj-con03b,0.618970
test-philosophy-elkosmj-pro01a,7,test-philosophy-elkosmj-pro03a,0.618941
test-philosophy-elkosmj-pro01a,8,test-philosophy-elkosmj-pro03b,0.607778
test-philosophy-elkosmj-pro01a,9,test-philosophy-elkosmj-pro02b,0.588541
test-philosophy-elkosmj-pro01a,10,training-religion-mhwkosm-pro01b,0.583883
test-philosophy-elkosmj-pro03a,1,training-religion-mhwkosm-con04a,0.671015
test-philosophy-elkosmj-pro03a,2,training-religion-mhwkosm-pro03a,0.657417
test-philosophy-elkosmj-pro03a,3,training-religion-mhwkosm-pro03b,0.655938
test-philosophy-elkosmj-pro03a,4,test-philosophy-elkosmj-pro03b,0.643445
test-philosophy-elkosmj-pro03a,5,test-philosophy-elkosmj-pro01a,0.621119
test-philosophy-elkosmj-pro03a,6,training-religion-mhwkosm-pro01a,0.612902
test-philosophy-elkosmj-pro03a,7,training-religion-mhwkosm-con01b,0.602203
test-philosophy-elkosmj-pro03a,8,training-law-phsdpww-pro04a,0.599988
test-philosophy-elkosmj-pro03a,9,test-philosophy-elkosmj-con04a,0.595964
test-philosophy-elkosmj-pro03a,10,training-religion-mhwkosm-con01a,0.586905
test-philosophy-elkosmj-con02a,1,test-philosophy-elkosmj-con02b,0.615811
test-philosophy-elkosmj-con02a,2,test-philosophy-elkosmj-pro03b,0.605037
test-philosophy-elkosmj-con02a,3,test-health-hpehwadvoee-pro03b,0.604845
test-philosophy-elkosmj-con02a,4,training-religion-mhwkosm-con02a,0.602384
test-philosophy-elkosmj-con02a,5,training-religion-mhwkosm-pro01b,0.578909
test-philosophy-elkosmj-con02a,6,training-religion-mhwkosm-pro03b,0.576430
test-philosophy-elkosmj-con02a,7,test-philosophy-elkosmj-pro02b,0.568952
test-philosophy-elkosmj-con02a,8,training-religion-mhwkosm-con01b,0.568336
test-philosophy-elkosmj-con02a,9,test-philosophy-elkosmj-pro02a,0.560853
test-philosophy-elkosmj-con02a,10,test-philosophy-elkosmj-con03a,0.556245
test-philosophy-elkosmj-con05a,1,training-religion-mhwkosm-con05a,0.756777
test-philosophy-elkosmj-con05a,2,training-religion-mhwkosm-con01a,0.673459
test-philosophy-elkosmj-con05a,3,training-religion-mhwkosm-con05b,0.644440
test-philosophy-elkosmj-con05a,4,training-religion-mhwkosm-con04a,0.616116
test-philosophy-elkosmj-con05a,5,test-philosophy-elkosmj-con05b,0.612383
test-philosophy-elkosmj-con05a,6,training-religion-mhwkosm-con03a,0.605768
test-philosophy-elkosmj-con05a,7,test-philosophy-elhbrd-con01a,0.564822
test-philosophy-elkosmj-con05a,8,training-religion-mhwkosm-con04b,0.547330
test-philosophy-elkosmj-con05a,9,training-philosophy-oppelhsdp-pro01b,0.543652
test-philosophy-elkosmj-con05a,10,training-religion-mhwkosm-pro03b,0.534662
test-philosophy-elkosmj-con04a,1,training-religion-mhwkosm-con04a,0.798821
test-philosophy-elkosmj-con04a,2,training-religion-mhwkosm-con04b,0.649079
test-philosophy-elkosmj-con04a,3,training-religion-mhwkosm-con03a,0.636016
test-philosophy-elkosmj-con04a,4,training-religion-mhwkosm-con01b,0.606307
test-philosophy-elkosmj-con04a,5,training-philosophy-oppelhsdp-pro04a,0.601137
test-philosophy-elkosmj-con04a,6,test-philosophy-elkosmj-con03a,0.589701
test-philosophy-elkosmj-con04a,7,test-philosophy-elhbrd-con01a,0.586551
test-philosophy-elkosmj-con04a,8,training-religion-mhwkosm-con01a,0.579790
test-philosophy-elkosmj-con04a,9,training-law-phsdpww-pro04a,0.573315
test-philosophy-elkosmj-con04a,10,training-law-phsdpww-pro04b,0.562702
test-philosophy-elkosmj-con06a,1,training-religion-mhwkosm-con06a,0.667946
test-philosophy-elkosmj-con06a,2,training-religion-mhwkosm-con06b,0.615361
test-philosophy-elkosmj-con06a,3,test-philosophy-elkosmj-con06b,0.604926
test-philosophy-elkosmj-con06a,4,training-religion-mhwkosm-pro02a,0.587033
test-philosophy-elkosmj-con06a,5,training-religion-mhwkosm-pro02b,0.532233
test-philosophy-elkosmj-con06a,6,test-health-hpehwadvoee-con01a,0.503805
test-philosophy-elkosmj-con06a,7,validation-society-fyhwscdcj-con03b,0.499414
test-philosophy-elkosmj-con06a,8,test-philosophy-elkosmj-pro02a,0.498127
test-philosophy-elkosmj-con06a,9,training-religion-mhwkosm-pro01a,0.476610
test-philosophy-elkosmj-con06a,10,validation-society-fyhwscdcj-con02a,0.475757
test-philosophy-elkosmj-con03a,1,training-religion-mhwkosm-con03a,0.830189
test-philosophy-elkosmj-con03a,2,training-religion-mhwkosm-con04a,0.696122
test-philosophy-elkosmj-con03a,3,test-philosophy-elkosmj-con04a,0.616090
test-philosophy-elkosmj-con03a,4,training-religion-mhwkosm-con04b,0.610382
test-philosophy-elkosmj-con03a,5,training-religion-mhwkosm-con01a,0.595595
test-philosophy-elkosmj-con03a,6,test-philosophy-elhbrd-con01a,0.576386
test-philosophy-elkosmj-con03a,7,training-religion-mhwkosm-con01b,0.562916
test-philosophy-elkosmj-con03a,8,training-law-phsdpww-pro04a,0.560238
test-philosophy-elkosmj-con03a,9,training-religion-mhwkosm-pro03b,0.543599
test-philosophy-elkosmj-con03a,10,test-philosophy-elhbrd-pro01a,0.542881
test-philosophy-elkosmj-con01a,1,test-philosophy-elkosmj-pro01b,0.755966
test-philosophy-elkosmj-con01a,2,training-religion-mhwkosm-con01a,0.712099
test-philosophy-elkosmj-con01a,3,test-philosophy-elkosmj-pro01a,0.696424
test-philosophy-elkosmj-con01a,4,training-religion-mhwkosm-con03b,0.669921
test-philosophy-elkosmj-con01a,5,test-philosophy-elkosmj-con04b,0.625888
test-philosophy-elkosmj-con01a,6,test-philosophy-elkosmj-con06b,0.618195
test-philosophy-elkosmj-con01a,7,test-philosophy-elkosmj-con03b,0.618057
test-philosophy-elkosmj-con01a,8,training-religion-mhwkosm-con01b,0.604481
test-philosophy-elkosmj-con01a,9,test-philosophy-elkosmj-con01b,0.604158
test-philosophy-elkosmj-con01a,10,test-philosophy-elkosmj-con05a,0.560802
test-philosophy-pphbclsbs-pro02a,1,validation-law-lgdgtihbd-pro01b,0.684810
test-philosophy-pphbclsbs-pro02a,2,test-philosophy-pphbclsbs-pro01b,0.676733
test-philosophy-pphbclsbs-pro02a,3,test-philosophy-pphbclsbs-con03a,0.658683
test-philosophy-pphbclsbs-pro02a,4,test-philosophy-pphbclsbs-con01a,0.650414
test-philosophy-pphbclsbs-pro02a,5,test-philosophy-pphbclsbs-con05a,0.635488
test-philosophy-pphbclsbs-pro02a,6,test-philosophy-pphbclsbs-con02b,0.617930
test-philosophy-pphbclsbs-pro02a,7,test-philosophy-pphbclsbs-pro03a,0.611705
test-philosophy-pphbclsbs-pro02a,8,test-philosophy-pphbclsbs-pro04a,0.606763
test-philosophy-pphbclsbs-pro02a,9,training-law-lgpcphwawtai-con02b,0.605481
test-philosophy-pphbclsbs-pro02a,10,training-law-hrilppthwr-con01a,0.605361
test-philosophy-pphbclsbs-pro05a,1,test-philosophy-pphbclsbs-con01b,0.598538
test-philosophy-pphbclsbs-pro05a,2,test-philosophy-pphbclsbs-pro05b,0.587020
test-philosophy-pphbclsbs-pro05a,3,test-philosophy-pphbclsbs-con02b,0.586404
test-philosophy-pphbclsbs-pro05a,4,test-philosophy-pphbclsbs-con03a,0.567231
test-philosophy-pphbclsbs-pro05a,5,test-philosophy-pphbclsbs-con03b,0.558551
test-philosophy-pphbclsbs-pro05a,6,validation-law-lghrilthwdt-con04b,0.558009
test-philosophy-pphbclsbs-pro05a,7,test-philosophy-pphbclsbs-pro03a,0.554108
test-philosophy-pphbclsbs-pro05a,8,test-philosophy-elhbrd-pro01b,0.553949
test-philosophy-pphbclsbs-pro05a,9,training-religion-mhwkosm-pro01b,0.553549
test-philosophy-pphbclsbs-pro05a,10,test-philosophy-pphbclsbs-pro01b,0.545561
test-philosophy-pphbclsbs-pro01a,1,training-digital-freedoms-gtdfais-con03a,0.641424
test-philosophy-pphbclsbs-pro01a,2,test-philosophy-pphbclsbs-con01a,0.635706
test-philosophy-pphbclsbs-pro01a,3,test-digital-freedoms-eifpgdff-con01a,0.635258
test-philosophy-pphbclsbs-pro01a,4,test-philosophy-pphbclsbs-con03a,0.599715
test-philosophy-pphbclsbs-pro01a,5,test-digital-freedoms-eifpgdff-pro01b,0.598279
test-philosophy-pphbclsbs-pro01a,6,training-free-speech-debate-ifcidffe-pro01b,0.597477
test-philosophy-pphbclsbs-pro01a,7,validation-international-gsidfphb-con01a,0.596055
test-philosophy-pphbclsbs-pro01a,8,training-law-hrilppthwr-con01b,0.595035
test-philosophy-pphbclsbs-pro01a,9,training-digital-freedoms-aihbied-con03a,0.593919
test-philosophy-pphbclsbs-pro01a,10,validation-international-gsidfphb-con02a,0.590203
test-philosophy-pphbclsbs-pro03a,1,test-philosophy-pphbclsbs-con02b,0.682519
test-philosophy-pphbclsbs-pro03a,2,test-philosophy-pphbclsbs-pro03b,0.677889
test-philosophy-pphbclsbs-pro03a,3,test-philosophy-pphbclsbs-pro01b,0.674996
test-philosophy-pphbclsbs-pro03a,4,test-philosophy-pphbclsbs-con03a,0.658964
test-philosophy-pphbclsbs-pro03a,5,test-philosophy-pphbclsbs-pro04a,0.621046
test-philosophy-pphbclsbs-pro03a,6,training-digital-freedoms-fehbwdsot-pro02a,0.606465
test-philosophy-pphbclsbs-pro03a,7,test-philosophy-pphbclsbs-con02a,0.606032
test-philosophy-pphbclsbs-pro03a,8,training-free-speech-debate-ifcidffe-con02a,0.603203
test-philosophy-pphbclsbs-pro03a,9,training-free-speech-debate-ifcidffe-pro02b,0.597811
test-philosophy-pphbclsbs-pro03a,10,validation-law-lgdgtihbd-pro01b,0.592708
test-philosophy-pphbclsbs-pro04a,1,training-free-speech-debate-ifcidffe-con02a,0.769662
test-philosophy-pphbclsbs-pro04a,2,test-philosophy-pphbclsbs-con03a,0.718645
test-philosophy-pphbclsbs-pro04a,3,test-politics-cdmaggpdgdf-pro02a,0.685423
test-philosophy-pphbclsbs-pro04a,4,training-free-speech-debate-ifcidffe-con04b,0.676571
test-philosophy-pphbclsbs-pro04a,5,test-philosophy-pphbclsbs-pro03a,0.665445
test-philosophy-pphbclsbs-pro04a,6,training-law-cplghrhwrgo-con03a,0.659151
test-philosophy-pphbclsbs-pro04a,7,validation-law-lgdgtihbd-pro01b,0.646598
test-philosophy-pphbclsbs-pro04a,8,test-philosophy-pphbclsbs-pro02a,0.636760
test-philosophy-pphbclsbs-pro04a,9,test-philosophy-pphbclsbs-pro01a,0.636748
test-philosophy-pphbclsbs-pro04a,10,test-philosophy-pphbclsbs-con05a,0.634960
test-philosophy-pphbclsbs-con02a,1,validation-law-lghrilthwdt-con05a,0.620598
test-philosophy-pphbclsbs-con02a,2,training-law-hrilppthwr-con03b,0.619496
test-philosophy-pphbclsbs-con02a,3,validation-law-lghrilthwdt-pro03b,0.615237
test-philosophy-pphbclsbs-con02a,4,validation-law-lghrilthwdt-con04a,0.606631
test-philosophy-pphbclsbs-con02a,5,test-philosophy-pphbclsbs-pro01b,0.605611
test-philosophy-pphbclsbs-con02a,6,training-law-hrilhshsi-pro03a,0.602567
test-philosophy-pphbclsbs-con02a,7,training-free-speech-debate-fchbdeonl-con03a,0.587838
test-philosophy-pphbclsbs-con02a,8,test-philosophy-pphbclsbs-pro03a,0.582495
test-philosophy-pphbclsbs-con02a,9,validation-law-lghrilthwdt-con02a,0.572398
test-philosophy-pphbclsbs-con02a,10,validation-law-lghrilthwdt-con01a,0.570006
test-philosophy-pphbclsbs-con05a,1,validation-law-lgdgtihbd-pro01b,0.673678
test-philosophy-pphbclsbs-con05a,2,test-philosophy-pphbclsbs-pro02a,0.661499
test-philosophy-pphbclsbs-con05a,3,test-philosophy-pphbclsbs-pro01a,0.617158
test-philosophy-pphbclsbs-con05a,4,training-law-lgpcphwawtai-con02b,0.617062
test-philosophy-pphbclsbs-con05a,5,test-philosophy-pphbclsbs-pro04a,0.604499
test-philosophy-pphbclsbs-con05a,6,test-philosophy-pphbclsbs-con03a,0.603856
test-philosophy-pphbclsbs-con05a,7,test-digital-freedoms-eifpgdff-pro01b,0.601660
test-philosophy-pphbclsbs-con05a,8,training-law-lgpcphwawtai-con04a,0.597378
test-philosophy-pphbclsbs-con05a,9,training-law-hrpghwicic-con01b,0.594317
test-philosophy-pphbclsbs-con05a,10,training-law-cplghrhwrgo-con03a,0.592598
test-philosophy-pphbclsbs-con04a,1,test-philosophy-pphbclsbs-con04b,0.671213
test-philosophy-pphbclsbs-con04a,2,training-economy-feghbgft-con01a,0.528834
test-philosophy-pphbclsbs-con04a,3,validation-international-ghwipcsoc-con03b,0.520851
test-philosophy-pphbclsbs-con04a,4,training-international-aghbusbh-con05b,0.509230
test-philosophy-pphbclsbs-con04a,5,training-economy-befhwimsc-pro01b,0.503459
test-philosophy-pphbclsbs-con04a,6,training-international-athwuhfto-con02b,0.498749
test-philosophy-pphbclsbs-con04a,7,training-international-elilhwdsa-pro01a,0.496240
test-philosophy-pphbclsbs-con04a,8,training-economy-fegippghp-con03a,0.493115
test-philosophy-pphbclsbs-con04a,9,training-economy-feghbgft-pro04a,0.490016
test-philosophy-pphbclsbs-con04a,10,training-economy-epehwpaja-con03a,0.487652
test-philosophy-pphbclsbs-con03a,1,test-philosophy-pphbclsbs-con01a,0.612554
test-philosophy-pphbclsbs-con03a,2,validation-law-lgdgtihbd-pro01b,0.601135
test-philosophy-pphbclsbs-con03a,3,training-law-cplghrhwrgo-con03a,0.576798
test-philosophy-pphbclsbs-con03a,4,test-philosophy-pphbclsbs-pro01a,0.565032
test-philosophy-pphbclsbs-con03a,5,test-philosophy-pppthbtcb-pro05b,0.559246
test-philosophy-pphbclsbs-con03a,6,validation-politics-tsihsspa-pro01b,0.557027
test-philosophy-pphbclsbs-con03a,7,training-law-cplghrhwrgo-con03b,0.554719
test-philosophy-pphbclsbs-con03a,8,training-international-ipeegiahw-con02a,0.549430
test-philosophy-pphbclsbs-con03a,9,test-philosophy-pppthbtcb-con02b,0.549381
test-philosophy-pphbclsbs-con03a,10,test-philosophy-pphbclsbs-con03b,0.547885
test-philosophy-pphbclsbs-con01a,1,test-philosophy-pppthbtcb-pro05a,0.666824
test-philosophy-pphbclsbs-con01a,2,test-philosophy-pppthbtcb-con01a,0.666288
test-philosophy-pphbclsbs-con01a,3,training-international-athwuhfto-con01b,0.632596
test-philosophy-pphbclsbs-con01a,4,test-philosophy-pppthbtcb-pro05b,0.626974
test-philosophy-pphbclsbs-con01a,5,test-politics-cdmaggpdgdf-con03a,0.621675
test-philosophy-pphbclsbs-con01a,6,test-philosophy-pppthbtcb-con04a,0.618123
test-philosophy-pphbclsbs-con01a,7,test-philosophy-pppthbtcb-pro03b,0.616373
test-philosophy-pphbclsbs-con01a,8,test-philosophy-pppthbtcb-con02a,0.612502
test-philosophy-pphbclsbs-con01a,9,validation-law-lgdgtihbd-con03b,0.609444
test-philosophy-pphbclsbs-con01a,10,test-philosophy-pphbclsbs-con03a,0.608862
test-philosophy-npppmhwup-pro02a,1,test-philosophy-npppmhwup-pro02b,0.724637
test-philosophy-npppmhwup-pro02a,2,test-philosophy-npppmhwup-pro03a,0.619748
test-philosophy-npppmhwup-pro02a,3,test-education-usuprmhbu-con01b,0.612327
test-philosophy-npppmhwup-pro02a,4,test-philosophy-npppmhwup-pro01a,0.610725
test-philosophy-npppmhwup-pro02a,5,test-philosophy-npppmhwup-pro03b,0.606823
test-philosophy-npppmhwup-pro02a,6,test-education-usuprmhbu-con03a,0.605832
test-philosophy-npppmhwup-pro02a,7,test-education-usuprmhbu-pro01a,0.601248
test-philosophy-npppmhwup-pro02a,8,test-philosophy-npppmhwup-pro04a,0.600433
test-philosophy-npppmhwup-pro02a,9,test-education-usuprmhbu-pro03b,0.599908
test-philosophy-npppmhwup-pro02a,10,test-education-usuprmhbu-con02a,0.597122
test-philosophy-npppmhwup-pro01a,1,training-education-eguhwefpgu-con01b,0.690659
test-philosophy-npppmhwup-pro01a,2,training-education-uhwecpuu-pro04a,0.679597
test-philosophy-npppmhwup-pro01a,3,test-philosophy-npppmhwup-pro01b,0.672240
test-philosophy-npppmhwup-pro01a,4,test-education-ughbuesbf-pro03a,0.666065
