query_id,rep,e2e_ms
test-philosophy-pppthbtcb-con04a,0,49.2124
test-philosophy-pppthbtcb-con04a,1,54.1797
test-philosophy-pppthbtcb-con04a,2,69.2041
test-philosophy-pppthbtcb-con03a,0,48.9489
test-philosophy-pppthbtcb-con03a,1,50.5842
test-philosophy-pppthbtcb-con03a,2,68.2030
test-philosophy-pppthbtcb-con01a,0,48.2056
test-philosophy-pppthbtcb-con01a,1,49.9743
test-philosophy-pppthbtcb-con01a,2,66.3096
test-philosophy-ippelhbcp-pro02a,0,48.3719
test-philosophy-ippelhbcp-pro02a,1,54.9698
test-philosophy-ippelhbcp-pro02a,2,60.1449
test-philosophy-ippelhbcp-pro01a,0,49.9992
test-philosophy-ippelhbcp-pro01a,1,99.8479
test-philosophy-ippelhbcp-pro01a,2,53.7496
test-philosophy-ippelhbcp-pro03a,0,49.5185
test-philosophy-ippelhbcp-pro03a,1,50.2514
test-philosophy-ippelhbcp-pro03a,2,48.8586
test-philosophy-ippelhbcp-con02a,0,49.8464
test-philosophy-ippelhbcp-con02a,1,130.3589
test-philosophy-ippelhbcp-con02a,2,48.9226
test-philosophy-ippelhbcp-con04a,0,48.0338
test-philosophy-ippelhbcp-con04a,1,48.4739
test-philosophy-ippelhbcp-con04a,2,47.8348
test-philosophy-ippelhbcp-con03a,0,47.5698
test-philosophy-ippelhbcp-con03a,1,49.5286
test-philosophy-ippelhbcp-con03a,2,49.3155
test-philosophy-ippelhbcp-con01a,0,55.5664
test-philosophy-ippelhbcp-con01a,1,51.8916
test-philosophy-ippelhbcp-con01a,2,48.9192
test-law-ilppppghb-pro02a,0,65.5664
test-law-ilppppghb-pro02a,1,53.3616
test-law-ilppppghb-pro02a,2,50.6855
test-law-ilppppghb-pro01a,0,49.5475
test-law-ilppppghb-pro01a,1,50.9619
test-law-ilppppghb-pro01a,2,49.5680
test-law-ilppppghb-pro03a,0,143.9370
test-law-ilppppghb-pro03a,1,51.9832
test-law-ilppppghb-pro03a,2,50.8250
test-law-ilppppghb-pro04a,0,52.3116
test-law-ilppppghb-pro04a,1,52.2407
test-law-ilppppghb-pro04a,2,48.9141
test-law-ilppppghb-con02a,0,48.0829
test-law-ilppppghb-con02a,1,50.5957
test-law-ilppppghb-con02a,2,51.0155
test-law-ilppppghb-con03a,0,47.9368
test-law-ilppppghb-con03a,1,49.7632
test-law-ilppppghb-con03a,2,48.5819
test-law-ilppppghb-con01a,0,48.4580
test-law-ilppppghb-con01a,1,48.1120
test-law-ilppppghb-con01a,2,54.2763
test-law-lgplhbssbco-pro02a,0,48.3823
test-law-lgplhbssbco-pro02a,1,47.6869
test-law-lgplhbssbco-pro02a,2,47.2871
test-law-lgplhbssbco-pro01a,0,47.9264
test-law-lgplhbssbco-pro01a,1,47.2761
test-law-lgplhbssbco-pro01a,2,48.5700
test-law-lgplhbssbco-pro03a,0,47.9414
test-law-lgplhbssbco-pro03a,1,49.7249
test-law-lgplhbssbco-pro03a,2,49.6292
test-law-lgplhbssbco-pro04a,0,48.2709
test-law-lgplhbssbco-pro04a,1,48.6763
test-law-lgplhbssbco-pro04a,2,48.1214
test-law-lgplhbssbco-con02a,0,47.8071
test-law-lgplhbssbco-con02a,1,49.0140
test-law-lgplhbssbco-con02a,2,51.2401
test-law-lgplhbssbco-con03a,0,51.0633
test-law-lgplhbssbco-con03a,1,48.1355
test-law-lgplhbssbco-con03a,2,47.7957
test-law-lgplhbssbco-con01a,0,51.6992
test-law-lgplhbssbco-con01a,1,48.7433
test-law-lgplhbssbco-con01a,2,49.1033
test-law-ralhrilglv-pro02a,0,47.9191
test-law-ralhrilglv-pro02a,1,52.6462
test-law-ralhrilglv-pro02a,2,49.0172
test-law-ralhrilglv-pro01a,0,49.3688
test-law-ralhrilglv-pro01a,1,49.0799
test-law-ralhrilglv-pro01a,2,48.7579
test-law-ralhrilglv-pro03a,0,48.2981
test-law-ralhrilglv-pro03a,1,48.4025
test-law-ralhrilglv-pro03a,2,49.0260
test-law-ralhrilglv-con02a,0,52.9484
test-law-ralhrilglv-con02a,1,48.1920
test-law-ralhrilglv-con02a,2,47.4566
test-law-ralhrilglv-con04a,0,47.9627
test-law-ralhrilglv-con04a,1,47.6303
test-law-ralhrilglv-con04a,2,47.8081
test-law-ralhrilglv-con03a,0,48.6962
test-law-ralhrilglv-con03a,1,50.1940
test-law-ralhrilglv-con03a,2,50.8408
test-law-ralhrilglv-con01a,0,47.3665
test-law-ralhrilglv-con01a,1,48.7501
test-law-ralhrilglv-con01a,2,47.6560
test-law-thgglcplgphw-pro02a,0,50.5657
test-law-thgglcplgphw-pro02a,1,52.0077
test-law-thgglcplgphw-pro02a,2,85.6598
test-law-thgglcplgphw-pro01a,0,48.5206
test-law-thgglcplgphw-pro01a,1,48.9573
test-law-thgglcplgphw-pro01a,2,58.4313
test-law-thgglcplgphw-pro03a,0,49.3514
test-law-thgglcplgphw-pro03a,1,49.4690
test-law-thgglcplgphw-pro03a,2,58.5586
test-law-thgglcplgphw-con02a,0,49.3672
test-law-thgglcplgphw-con02a,1,50.1627
test-law-thgglcplgphw-con02a,2,48.2198
test-law-thgglcplgphw-con03a,0,50.4279
test-law-thgglcplgphw-con03a,1,49.0533
test-law-thgglcplgphw-con03a,2,48.0954
test-law-thgglcplgphw-con01a,0,51.0362
test-law-thgglcplgphw-con01a,1,48.9079
test-law-thgglcplgphw-con01a,2,47.3104
test-law-cplgpshwdp-pro02a,0,49.0649
test-law-cplgpshwdp-pro02a,1,48.4544
test-law-cplgpshwdp-pro02a,2,49.2013
test-law-cplgpshwdp-pro05a,0,50.1268
test-law-cplgpshwdp-pro05a,1,129.9335
test-law-cplgpshwdp-pro05a,2,48.5373
test-law-cplgpshwdp-pro01a,0,48.8612
test-law-cplgpshwdp-pro01a,1,50.0297
test-law-cplgpshwdp-pro01a,2,50.3029
test-law-cplgpshwdp-pro03a,0,49.6491
test-law-cplgpshwdp-pro03a,1,47.5655
test-law-cplgpshwdp-pro03a,2,48.7687
test-law-cplgpshwdp-pro04a,0,47.8356
test-law-cplgpshwdp-pro04a,1,48.4582
test-law-cplgpshwdp-pro04a,2,47.2952
test-law-cplgpshwdp-con02a,0,48.4878
test-law-cplgpshwdp-con02a,1,47.6101
test-law-cplgpshwdp-con02a,2,48.5772
test-law-cplgpshwdp-con04a,0,49.3636
test-law-cplgpshwdp-con04a,1,48.6765
test-law-cplgpshwdp-con04a,2,51.0550
test-law-cplgpshwdp-con03a,0,50.5973
test-law-cplgpshwdp-con03a,1,49.0641
test-law-cplgpshwdp-con03a,2,49.1383
test-law-cplgpshwdp-con01a,0,54.1996
test-law-cplgpshwdp-con01a,1,47.8714
test-law-cplgpshwdp-con01a,2,48.7005
test-law-umtlilhotac-pro02a,0,48.9480
test-law-umtlilhotac-pro02a,1,47.7231
test-law-umtlilhotac-pro02a,2,49.8157
test-law-umtlilhotac-pro01a,0,48.7647
test-law-umtlilhotac-pro01a,1,48.9337
test-law-umtlilhotac-pro01a,2,48.1592
test-law-umtlilhotac-pro03a,0,48.2532
test-law-umtlilhotac-pro03a,1,48.9890
test-law-umtlilhotac-pro03a,2,48.2558
test-law-umtlilhotac-con02a,0,47.5808
test-law-umtlilhotac-con02a,1,50.4075
test-law-umtlilhotac-con02a,2,49.7237
test-law-umtlilhotac-con03a,0,48.4780
test-law-umtlilhotac-con03a,1,49.3981
test-law-umtlilhotac-con03a,2,50.6291
test-law-umtlilhotac-con01a,0,52.7643
test-law-umtlilhotac-con01a,1,47.0985
test-law-umtlilhotac-con01a,2,49.9793
test-law-cplglghwbhwd-pro02a,0,50.1698
test-law-cplglghwbhwd-pro02a,1,48.3493
test-law-cplglghwbhwd-pro02a,2,50.5383
test-law-cplglghwbhwd-pro01a,0,50.9874
test-law-cplglghwbhwd-pro01a,1,48.8128
test-law-cplglghwbhwd-pro01a,2,49.8414
test-law-cplglghwbhwd-pro03a,0,49.2956
test-law-cplglghwbhwd-pro03a,1,47.7790
test-law-cplglghwbhwd-pro03a,2,48.6714
test-law-cplglghwbhwd-con02a,0,49.0857
test-law-cplglghwbhwd-con02a,1,48.4718
test-law-cplglghwbhwd-con02a,2,49.7886
test-law-cplglghwbhwd-con03a,0,52.3245
test-law-cplglghwbhwd-con03a,1,47.5795
test-law-cplglghwbhwd-con03a,2,132.5494
test-law-cplglghwbhwd-con01a,0,48.9573
test-law-cplglghwbhwd-con01a,1,48.0335
test-law-cplglghwbhwd-con01a,2,48.1381
test-law-sdiflhrdffe-pro02a,0,50.2473
test-law-sdiflhrdffe-pro02a,1,49.5141
test-law-sdiflhrdffe-pro02a,2,50.2714
test-law-sdiflhrdffe-pro01a,0,47.9961
test-law-sdiflhrdffe-pro01a,1,49.7719
test-law-sdiflhrdffe-pro01a,2,50.9429
test-law-sdiflhrdffe-pro03a,0,49.6093
test-law-sdiflhrdffe-pro03a,1,50.1256
test-law-sdiflhrdffe-pro03a,2,58.1128
test-law-sdiflhrdffe-con02a,0,50.8804
test-law-sdiflhrdffe-con02a,1,50.3718
test-law-sdiflhrdffe-con02a,2,51.3517
test-law-sdiflhrdffe-con04a,0,51.0055
test-law-sdiflhrdffe-con04a,1,56.7824
test-law-sdiflhrdffe-con04a,2,51.2531
test-law-sdiflhrdffe-con03a,0,51.9700
test-law-sdiflhrdffe-con03a,1,56.2612
test-law-sdiflhrdffe-con03a,2,51.6282
test-law-sdiflhrdffe-con01a,0,50.0024
test-law-sdiflhrdffe-con01a,1,49.8845
test-law-sdiflhrdffe-con01a,2,49.7599
test-law-rmelhrilhbiw-pro02a,0,50.2070
test-law-rmelhrilhbiw-pro02a,1,48.2348
test-law-rmelhrilhbiw-pro02a,2,48.3668
test-law-rmelhrilhbiw-pro01a,0,48.3850
test-law-rmelhrilhbiw-pro01a,1,47.8017
test-law-rmelhrilhbiw-pro01a,2,48.2594
test-law-rmelhrilhbiw-pro03a,0,47.1538
test-law-rmelhrilhbiw-pro03a,1,46.8450
test-law-rmelhrilhbiw-pro03a,2,49.2322
test-law-rmelhrilhbiw-pro04a,0,48.0854
test-law-rmelhrilhbiw-pro04a,1,48.2224
test-law-rmelhrilhbiw-pro04a,2,49.2676
test-law-rmelhrilhbiw-con02a,0,47.8341
test-law-rmelhrilhbiw-con02a,1,47.3358
test-law-rmelhrilhbiw-con02a,2,48.8764
test-law-rmelhrilhbiw-con04a,0,47.9855
test-law-rmelhrilhbiw-con04a,1,47.5713
test-law-rmelhrilhbiw-con04a,2,48.9102
test-law-rmelhrilhbiw-con03a,0,48.2332
test-law-rmelhrilhbiw-con03a,1,55.1400
test-law-rmelhrilhbiw-con03a,2,48.8294
test-law-rmelhrilhbiw-con01a,0,49.1941
test-law-rmelhrilhbiw-con01a,1,53.1094
test-law-rmelhrilhbiw-con01a,2,49.0937
test-law-cpilhbishioe-pro02a,0,48.4307
test-law-cpilhbishioe-pro02a,1,58.6772
test-law-cpilhbishioe-pro02a,2,48.8850
test-law-cpilhbishioe-pro01a,0,47.3476
test-law-cpilhbishioe-pro01a,1,47.6488
test-law-cpilhbishioe-pro01a,2,48.0579
test-law-cpilhbishioe-pro03a,0,50.9697
test-law-cpilhbishioe-pro03a,1,49.3215
test-law-cpilhbishioe-pro03a,2,48.7706
test-law-cpilhbishioe-pro04a,0,48.0050
test-law-cpilhbishioe-pro04a,1,47.3208
test-law-cpilhbishioe-pro04a,2,48.7193
test-law-cpilhbishioe-con02a,0,49.6075
test-law-cpilhbishioe-con02a,1,47.7698
test-law-cpilhbishioe-con02a,2,49.4967
test-law-cpilhbishioe-con04a,0,134.1535
test-law-cpilhbishioe-con04a,1,48.7419
test-law-cpilhbishioe-con04a,2,49.3427
test-law-cpilhbishioe-con03a,0,56.7409
test-law-cpilhbishioe-con03a,1,47.6591
test-law-cpilhbishioe-con03a,2,50.8655
test-law-cpilhbishioe-con01a,0,58.7972
test-law-cpilhbishioe-con01a,1,48.7043
test-law-cpilhbishioe-con01a,2,51.4649
test-law-tlcplghwfne-pro02a,0,56.1505
test-law-tlcplghwfne-pro02a,1,50.8789
test-law-tlcplghwfne-pro02a,2,55.3150
test-law-tlcplghwfne-pro01a,0,54.7389
test-law-tlcplghwfne-pro01a,1,50.2316
test-law-tlcplghwfne-pro01a,2,50.8341
test-law-tlcplghwfne-pro03a,0,47.5367
test-law-tlcplghwfne-pro03a,1,48.5091
test-law-tlcplghwfne-pro03a,2,53.7959
test-law-tlcplghwfne-con02a,0,47.9756
test-law-tlcplghwfne-con02a,1,48.0235
test-law-tlcplghwfne-con02a,2,51.2031
test-law-tlcplghwfne-con03a,0,55.1531
test-law-tlcplghwfne-con03a,1,47.7825
test-law-tlcplghwfne-con03a,2,48.4920
test-law-tlcplghwfne-con01a,0,47.6320
test-law-tlcplghwfne-con01a,1,47.7197
test-law-tlcplghwfne-con01a,2,48.1166
test-law-phwmfri-pro02a,0,53.5161
test-law-phwmfri-pro02a,1,48.4460
test-law-phwmfri-pro02a,2,50.6096
test-law-phwmfri-pro01a,0,48.9301
test-law-phwmfri-pro01a,1,48.1438
test-law-phwmfri-pro01a,2,130.5964
test-law-phwmfri-pro03a,0,47.8011
test-law-phwmfri-pro03a,1,50.2658
test-law-phwmfri-pro03a,2,49.4813
test-law-phwmfri-con02a,0,48.5693
test-law-phwmfri-con02a,1,49.9881
test-law-phwmfri-con02a,2,49.1301
test-law-phwmfri-con03a,0,48.1441
test-law-phwmfri-con03a,1,49.2399
test-law-phwmfri-con03a,2,50.5022
test-law-phwmfri-con01a,0,47.7303
test-law-phwmfri-con01a,1,49.2908
test-law-phwmfri-con01a,2,47.9940
test-law-hrpepthwuto-pro02a,0,49.5359
test-law-hrpepthwuto-pro02a,1,51.4589
test-law-hrpepthwuto-pro02a,2,49.0078
test-law-hrpepthwuto-pro01a,0,48.6330
test-law-hrpepthwuto-pro01a,1,49.3299
test-law-hrpepthwuto-pro01a,2,51.1516
test-law-hrpepthwuto-pro03a,0,48.9408
test-law-hrpepthwuto-pro03a,1,48.4893
test-law-hrpepthwuto-pro03a,2,48.2905
test-law-hrpepthwuto-con02a,0,49.1603
test-law-hrpepthwuto-con02a,1,52.1145
test-law-hrpepthwuto-con02a,2,49.9148
test-law-hrpepthwuto-con03a,0,51.1080
test-law-hrpepthwuto-con03a,1,54.1115
test-law-hrpepthwuto-con03a,2,49.6707
test-law-hrpepthwuto-con01a,0,49.8338
test-law-hrpepthwuto-con01a,1,53.4584
test-law-hrpepthwuto-con01a,2,49.4553
test-law-lghwpcctcc-pro02a,0,48.7493
test-law-lghwpcctcc-pro02a,1,49.5834
test-law-lghwpcctcc-pro02a,2,49.3895
test-law-lghwpcctcc-pro01a,0,52.0571
test-law-lghwpcctcc-pro01a,1,50.7400
test-law-lghwpcctcc-pro01a,2,48.2226
test-law-lghwpcctcc-pro03a,0,50.7410
test-law-lghwpcctcc-pro03a,1,48.3283
test-law-lghwpcctcc-pro03a,2,48.1858
test-law-lghwpcctcc-con02a,0,48.5713
test-law-lghwpcctcc-con02a,1,48.7644
test-law-lghwpcctcc-con02a,2,48.0693
test-law-lghwpcctcc-con04a,0,48.2627
test-law-lghwpcctcc-con04a,1,48.3386
test-law-lghwpcctcc-con04a,2,48.9109
test-law-lghwpcctcc-con03a,0,48.1515
test-law-lghwpcctcc-con03a,1,162.0682
test-law-lghwpcctcc-con03a,2,48.8776
test-law-lghwpcctcc-con01a,0,54.2836
test-law-lghwpcctcc-con01a,1,48.0589
test-law-lghwpcctcc-con01a,2,49.8271
test-law-sdfclhrppph-pro02a,0,50.1587
test-law-sdfclhrppph-pro02a,1,49.0428
test-law-sdfclhrppph-pro02a,2,57.5955
test-law-sdfclhrppph-pro01a,0,49.4331
test-law-sdfclhrppph-pro01a,1,49.7933
test-law-sdfclhrppph-pro01a,2,52.8093
test-law-sdfclhrppph-pro03a,0,49.9544
test-law-sdfclhrppph-pro03a,1,49.9743
test-law-sdfclhrppph-pro03a,2,55.1364
test-law-sdfclhrppph-pro04a,0,139.6173
test-law-sdfclhrppph-pro04a,1,50.3639
test-law-sdfclhrppph-pro04a,2,49.6201
test-law-sdfclhrppph-con02a,0,53.3443
test-law-sdfclhrppph-con02a,1,51.2206
test-law-sdfclhrppph-con02a,2,50.2109
test-law-sdfclhrppph-con01a,0,58.3003
test-law-sdfclhrppph-con01a,1,48.4691
test-law-sdfclhrppph-con01a,2,51.9257
test-law-tahglcphsld-pro02a,0,47.7868
test-law-tahglcphsld-pro02a,1,47.7718
test-law-tahglcphsld-pro02a,2,55.0022
test-law-tahglcphsld-pro06a,0,65.2129
test-law-tahglcphsld-pro06a,1,47.1305
test-law-tahglcphsld-pro06a,2,47.5594
test-law-tahglcphsld-pro05a,0,51.0127
test-law-tahglcphsld-pro05a,1,92.0930
test-law-tahglcphsld-pro05a,2,48.0645
test-law-tahglcphsld-pro01a,0,47.7131
test-law-tahglcphsld-pro01a,1,50.9438
test-law-tahglcphsld-pro01a,2,47.5813
test-law-tahglcphsld-pro07a,0,48.1041
test-law-tahglcphsld-pro07a,1,52.0698
test-law-tahglcphsld-pro07a,2,48.8021
test-law-tahglcphsld-pro03a,0,49.3224
test-law-tahglcphsld-pro03a,1,48.3569
test-law-tahglcphsld-pro03a,2,47.2268
test-law-tahglcphsld-pro04a,0,48.8157
test-law-tahglcphsld-pro04a,1,47.9793
test-law-tahglcphsld-pro04a,2,49.1389
test-law-tahglcphsld-con02a,0,47.8014
test-law-tahglcphsld-con02a,1,47.6812
test-law-tahglcphsld-con02a,2,50.8876
test-law-tahglcphsld-con03a,0,48.0250
test-law-tahglcphsld-con03a,1,48.2198
test-law-tahglcphsld-con03a,2,48.1338
test-law-tahglcphsld-con01a,0,47.9604
test-law-tahglcphsld-con01a,1,48.3989
test-law-tahglcphsld-con01a,2,47.8075
test-law-cppshbcjsfm-pro02a,0,47.2015
test-law-cppshbcjsfm-pro02a,1,49.8430
test-law-cppshbcjsfm-pro02a,2,54.7906
test-law-cppshbcjsfm-pro01a,0,47.3737
test-law-cppshbcjsfm-pro01a,1,48.4196
test-law-cppshbcjsfm-pro01a,2,51.8479
test-law-cppshbcjsfm-con02a,0,48.2985
test-law-cppshbcjsfm-con02a,1,47.5283
test-law-cppshbcjsfm-con02a,2,47.1406
test-law-cppshbcjsfm-con04a,0,48.3014
test-law-cppshbcjsfm-con04a,1,47.7556
test-law-cppshbcjsfm-con04a,2,47.5140
test-law-cppshbcjsfm-con03a,0,49.5689
test-law-cppshbcjsfm-con03a,1,47.5967
test-law-cppshbcjsfm-con03a,2,47.9657
test-law-cppshbcjsfm-con01a,0,49.3671
test-law-cppshbcjsfm-con01a,1,47.0693
test-law-cppshbcjsfm-con01a,2,50.3132
test-law-lghbacpsba-pro02a,0,52.5109
test-law-lghbacpsba-pro02a,1,50.2848
test-law-lghbacpsba-pro02a,2,48.2155
test-law-lghbacpsba-pro05a,0,49.5684
test-law-lghbacpsba-pro05a,1,48.7244
test-law-lghbacpsba-pro05a,2,48.6444
test-law-lghbacpsba-pro01a,0,49.4756
test-law-lghbacpsba-pro01a,1,48.6785
test-law-lghbacpsba-pro01a,2,54.0116
test-law-lghbacpsba-pro03a,0,47.9969
test-law-lghbacpsba-pro03a,1,50.1590
test-law-lghbacpsba-pro03a,2,48.7674
test-law-lghbacpsba-pro04a,0,48.3245
test-law-lghbacpsba-pro04a,1,49.1210
test-law-lghbacpsba-pro04a,2,49.8046
test-law-lghbacpsba-con02a,0,49.4345
test-law-lghbacpsba-con02a,1,49.7409
test-law-lghbacpsba-con02a,2,48.7280
test-law-lghbacpsba-con03a,0,48.9089
test-law-lghbacpsba-con03a,1,49.8354
test-law-lghbacpsba-con03a,2,48.9663
test-law-lghbacpsba-con01a,0,50.3868
test-law-lghbacpsba-con01a,1,143.1982
test-law-lghbacpsba-con01a,2,48.4089
test-law-hrilpgwhwr-pro02a,0,48.9672
test-law-hrilpgwhwr-pro02a,1,48.8474
test-law-hrilpgwhwr-pro02a,2,54.9375
test-law-hrilpgwhwr-pro01a,0,47.6043
test-law-hrilpgwhwr-pro01a,1,48.8415
test-law-hrilpgwhwr-pro01a,2,53.6585
test-law-hrilpgwhwr-pro03a,0,47.5538
test-law-hrilpgwhwr-pro03a,1,50.6380
test-law-hrilpgwhwr-pro03a,2,46.7766
test-law-hrilpgwhwr-con02a,0,47.8186
test-law-hrilpgwhwr-con02a,1,53.4440
test-law-hrilpgwhwr-con02a,2,48.1280
test-law-hrilpgwhwr-con05a,0,48.8763
test-law-hrilpgwhwr-con05a,1,50.9525
test-law-hrilpgwhwr-con05a,2,47.6092
test-law-hrilpgwhwr-con04a,0,48.9179
test-law-hrilpgwhwr-con04a,1,47.9234
test-law-hrilpgwhwr-con04a,2,48.9649
test-law-hrilpgwhwr-con03a,0,50.7712
test-law-hrilpgwhwr-con03a,1,50.5886
test-law-hrilpgwhwr-con03a,2,47.5598
test-law-hrilpgwhwr-con01a,0,51.8011
test-law-hrilpgwhwr-con01a,1,48.6955
test-law-hrilpgwhwr-con01a,2,48.3097
test-education-ufsdfkhbwu-pro02a,0,52.0618
test-education-ufsdfkhbwu-pro02a,1,50.7891
test-education-ufsdfkhbwu-pro02a,2,49.6268
test-education-ufsdfkhbwu-pro01a,0,48.8394
test-education-ufsdfkhbwu-pro01a,1,53.1855
test-education-ufsdfkhbwu-pro01a,2,49.4161
test-education-ufsdfkhbwu-pro03a,0,50.1155
test-education-ufsdfkhbwu-pro03a,1,51.5988
test-education-ufsdfkhbwu-pro03a,2,55.3824
test-education-ufsdfkhbwu-con02a,0,50.5834
test-education-ufsdfkhbwu-con02a,1,51.0476
test-education-ufsdfkhbwu-con02a,2,53.6728
test-education-ufsdfkhbwu-con03a,0,49.3182
test-education-ufsdfkhbwu-con03a,1,49.6574
test-education-ufsdfkhbwu-con03a,2,50.7839
test-education-ufsdfkhbwu-con01a,0,50.1794
test-education-ufsdfkhbwu-con01a,1,50.9894
test-education-ufsdfkhbwu-con01a,2,55.1277
test-education-egtuscpih-pro02a,0,48.5052
test-education-egtuscpih-pro02a,1,50.4390
test-education-egtuscpih-pro02a,2,47.4051
test-education-egtuscpih-pro05a,0,48.2440
test-education-egtuscpih-pro05a,1,47.5255
test-education-egtuscpih-pro05a,2,47.8562
test-education-egtuscpih-pro01a,0,48.1599
test-education-egtuscpih-pro01a,1,53.3799
test-education-egtuscpih-pro01a,2,47.2393
test-education-egtuscpih-pro03a,0,52.0823
test-education-egtuscpih-pro03a,1,51.9314
test-education-egtuscpih-pro03a,2,124.9699
test-education-egtuscpih-pro04a,0,48.1348
test-education-egtuscpih-pro04a,1,51.9682
test-education-egtuscpih-pro04a,2,49.7501
test-education-egtuscpih-con02a,0,46.8536
test-education-egtuscpih-con02a,1,49.1426
test-education-egtuscpih-con02a,2,47.6416
test-education-egtuscpih-con05a,0,48.0113
test-education-egtuscpih-con05a,1,52.8939
test-education-egtuscpih-con05a,2,48.5176
test-education-egtuscpih-con04a,0,47.1112
test-education-egtuscpih-con04a,1,49.1538
test-education-egtuscpih-con04a,2,47.1063
test-education-egtuscpih-con03a,0,47.8928
test-education-egtuscpih-con03a,1,57.3567
test-education-egtuscpih-con03a,2,47.5427
test-education-egtuscpih-con01a,0,47.4552
test-education-egtuscpih-con01a,1,53.0493
test-education-egtuscpih-con01a,2,47.1504
test-education-ughbuesbf-pro02a,0,47.3234
test-education-ughbuesbf-pro02a,1,56.6853
test-education-ughbuesbf-pro02a,2,48.2302
test-education-ughbuesbf-pro01a,0,47.4964
test-education-ughbuesbf-pro01a,1,50.8841
test-education-ughbuesbf-pro01a,2,47.7408
test-education-ughbuesbf-pro03a,0,47.7539
test-education-ughbuesbf-pro03a,1,49.0109
test-education-ughbuesbf-pro03a,2,54.9247
test-education-ughbuesbf-pro04a,0,47.9422
test-education-ughbuesbf-pro04a,1,47.8601
test-education-ughbuesbf-pro04a,2,48.2433
test-education-ughbuesbf-con02a,0,47.4963
test-education-ughbuesbf-con02a,1,48.5382
test-education-ughbuesbf-con02a,2,47.6945
test-education-ughbuesbf-con05a,0,47.8514
test-education-ughbuesbf-con05a,1,49.2705
test-education-ughbuesbf-con05a,2,47.1131
test-education-ughbuesbf-con04a,0,47.2687
test-education-ughbuesbf-con04a,1,51.1815
test-education-ughbuesbf-con04a,2,47.6768
test-education-ughbuesbf-con03a,0,46.8111
test-education-ughbuesbf-con03a,1,53.8430
test-education-ughbuesbf-con03a,2,47.1933
test-education-ughbuesbf-con01a,0,47.8566
test-education-ughbuesbf-con01a,1,47.8211
test-education-ughbuesbf-con01a,2,48.8368
test-education-usuprmhbu-pro02a,0,53.2561
test-education-usuprmhbu-pro02a,1,51.0978
test-education-usuprmhbu-pro02a,2,50.4591
test-education-usuprmhbu-pro01a,0,50.4582
test-education-usuprmhbu-pro01a,1,49.1916
test-education-usuprmhbu-pro01a,2,48.4100
test-education-usuprmhbu-pro03a,0,48.5029
test-education-usuprmhbu-pro03a,1,49.2729
test-education-usuprmhbu-pro03a,2,48.5775
test-education-usuprmhbu-con02a,0,49.1147
test-education-usuprmhbu-con02a,1,48.5913
test-education-usuprmhbu-con02a,2,56.2020
test-education-usuprmhbu-con03a,0,49.8028
test-education-usuprmhbu-con03a,1,49.3664
test-education-usuprmhbu-con03a,2,48.2198
test-education-usuprmhbu-con01a,0,168.8976
test-education-usuprmhbu-con01a,1,49.1830
test-education-usuprmhbu-con01a,2,48.4408
test-education-pteuhwfphe-pro02a,0,47.9738
test-education-pteuhwfphe-pro02a,1,49.1214
test-education-pteuhwfphe-pro02a,2,48.0362
test-education-pteuhwfphe-pro01a,0,48.8795
test-education-pteuhwfphe-pro01a,1,49.0854
test-education-pteuhwfphe-pro01a,2,48.2950
test-education-pteuhwfphe-pro03a,0,52.3610
test-education-pteuhwfphe-pro03a,1,51.4994
test-education-pteuhwfphe-pro03a,2,49.1717
test-education-pteuhwfphe-con02a,0,51.7924
test-education-pteuhwfphe-con02a,1,47.3796
test-education-pteuhwfphe-con02a,2,47.7002
test-education-pteuhwfphe-con04a,0,47.9373
test-education-pteuhwfphe-con04a,1,49.4338
test-education-pteuhwfphe-con04a,2,48.8062
test-education-pteuhwfphe-con03a,0,48.6310
test-education-pteuhwfphe-con03a,1,51.1763
test-education-pteuhwfphe-con03a,2,48.0600
test-education-pteuhwfphe-con01a,0,47.3328
test-education-pteuhwfphe-con01a,1,48.4073
test-education-pteuhwfphe-con01a,2,48.4300
test-education-pstrgsehwt-pro02a,0,53.0381
test-education-pstrgsehwt-pro02a,1,49.6388
test-education-pstrgsehwt-pro02a,2,48.0388
test-education-pstrgsehwt-pro05a,0,47.7413
test-education-pstrgsehwt-pro05a,1,48.3653
test-education-pstrgsehwt-pro05a,2,48.6353
test-education-pstrgsehwt-pro01a,0,56.5077
test-education-pstrgsehwt-pro01a,1,49.7784
test-education-pstrgsehwt-pro01a,2,47.7940
test-education-pstrgsehwt-pro03a,0,48.4128
test-education-pstrgsehwt-pro03a,1,49.2819
test-education-pstrgsehwt-pro03a,2,49.0292
test-education-pstrgsehwt-pro04a,0,48.0892
test-education-pstrgsehwt-pro04a,1,50.0209
test-education-pstrgsehwt-pro04a,2,128.6468
test-education-pstrgsehwt-con02a,0,57.0498
test-education-pstrgsehwt-con02a,1,52.4408
test-education-pstrgsehwt-con02a,2,47.6779
test-education-pstrgsehwt-con04a,0,48.2798
test-education-pstrgsehwt-con04a,1,48.8702
test-education-pstrgsehwt-con04a,2,47.4614
test-education-pstrgsehwt-con03a,0,48.2460
test-education-pstrgsehwt-con03a,1,46.5690
test-education-pstrgsehwt-con03a,2,45.8768
test-education-pstrgsehwt-con01a,0,48.5375
test-education-pstrgsehwt-con01a,1,46.5397
test-education-pstrgsehwt-con01a,2,48.5230
