query_id,rep,e2e_ms
test-philosophy-pppthbtcb-pro05a,0,867.6888
test-philosophy-pppthbtcb-pro05a,1,537.4099
test-philosophy-pppthbtcb-pro05a,2,557.0470
test-philosophy-pppthbtcb-pro01a,0,611.3878
test-philosophy-pppthbtcb-pro01a,1,476.2363
test-philosophy-pppthbtcb-pro01a,2,685.6065
test-philosophy-pppthbtcb-pro03a,0,560.7399
test-philosophy-pppthbtcb-pro03a,1,479.5817
test-philosophy-pppthbtcb-pro03a,2,525.6331
test-philosophy-pppthbtcb-pro04a,0,610.3351
test-philosophy-pppthbtcb-pro04a,1,498.1195
test-philosophy-pppthbtcb-pro04a,2,568.0145
test-philosophy-pppthbtcb-con02a,0,567.8205
test-philosophy-pppthbtcb-con02a,1,501.1882
test-philosophy-pppthbtcb-con02a,2,516.4915
test-philosophy-pppthbtcb-con04a,0,572.5638
test-philosophy-pppthbtcb-con04a,1,500.9286
test-philosophy-pppthbtcb-con04a,2,654.9178
test-philosophy-pppthbtcb-con03a,0,579.8647
test-philosophy-pppthbtcb-con03a,1,511.1045
test-philosophy-pppthbtcb-con03a,2,591.3116
test-philosophy-pppthbtcb-con01a,0,598.2714
test-philosophy-pppthbtcb-con01a,1,488.0342
test-philosophy-pppthbtcb-con01a,2,610.6042
test-philosophy-ippelhbcp-pro02a,0,573.9402
test-philosophy-ippelhbcp-pro02a,1,512.1256
test-philosophy-ippelhbcp-pro02a,2,593.9880
test-philosophy-ippelhbcp-pro01a,0,551.2038
test-philosophy-ippelhbcp-pro01a,1,483.0860
test-philosophy-ippelhbcp-pro01a,2,526.9189
test-philosophy-ippelhbcp-pro03a,0,595.5131
test-philosophy-ippelhbcp-pro03a,1,494.2812
test-philosophy-ippelhbcp-pro03a,2,790.5383
test-philosophy-ippelhbcp-con02a,0,522.4635
test-philosophy-ippelhbcp-con02a,1,463.9626
test-philosophy-ippelhbcp-con02a,2,534.2034
test-philosophy-ippelhbcp-con04a,0,533.7221
test-philosophy-ippelhbcp-con04a,1,453.8179
test-philosophy-ippelhbcp-con04a,2,528.3465
test-philosophy-ippelhbcp-con03a,0,495.1546
test-philosophy-ippelhbcp-con03a,1,554.4867
test-philosophy-ippelhbcp-con03a,2,530.1585
test-philosophy-ippelhbcp-con01a,0,539.9536
test-philosophy-ippelhbcp-con01a,1,460.0457
test-philosophy-ippelhbcp-con01a,2,551.1191
test-law-ilppppghb-pro02a,0,496.9869
test-law-ilppppghb-pro02a,1,501.0287
test-law-ilppppghb-pro02a,2,505.1537
test-law-ilppppghb-pro01a,0,517.1182
test-law-ilppppghb-pro01a,1,443.1609
test-law-ilppppghb-pro01a,2,564.6613
test-law-ilppppghb-pro03a,0,486.3685
test-law-ilppppghb-pro03a,1,482.2079
test-law-ilppppghb-pro03a,2,516.0212
test-law-ilppppghb-pro04a,0,493.1744
test-law-ilppppghb-pro04a,1,467.0495
test-law-ilppppghb-pro04a,2,520.3667
test-law-ilppppghb-con02a,0,506.5151
test-law-ilppppghb-con02a,1,510.0069
test-law-ilppppghb-con02a,2,533.0682
test-law-ilppppghb-con03a,0,476.4453
test-law-ilppppghb-con03a,1,555.5063
test-law-ilppppghb-con03a,2,511.6638
test-law-ilppppghb-con01a,0,492.7376
test-law-ilppppghb-con01a,1,498.8039
test-law-ilppppghb-con01a,2,522.8930
test-law-lgplhbssbco-pro02a,0,488.0743
test-law-lgplhbssbco-pro02a,1,484.1874
test-law-lgplhbssbco-pro02a,2,552.8995
test-law-lgplhbssbco-pro01a,0,499.5336
test-law-lgplhbssbco-pro01a,1,494.1850
test-law-lgplhbssbco-pro01a,2,510.1583
test-law-lgplhbssbco-pro03a,0,533.6404
test-law-lgplhbssbco-pro03a,1,477.7707
test-law-lgplhbssbco-pro03a,2,1603.1457
test-law-lgplhbssbco-pro04a,0,478.4762
test-law-lgplhbssbco-pro04a,1,504.5857
test-law-lgplhbssbco-pro04a,2,515.4885
test-law-lgplhbssbco-con02a,0,475.4558
test-law-lgplhbssbco-con02a,1,475.7497
test-law-lgplhbssbco-con02a,2,505.4047
test-law-lgplhbssbco-con03a,0,501.2909
test-law-lgplhbssbco-con03a,1,483.1828
test-law-lgplhbssbco-con03a,2,535.5669
test-law-lgplhbssbco-con01a,0,493.9234
test-law-lgplhbssbco-con01a,1,510.7149
test-law-lgplhbssbco-con01a,2,548.9070
test-law-ralhrilglv-pro02a,0,489.2314
test-law-ralhrilglv-pro02a,1,494.7835
test-law-ralhrilglv-pro02a,2,547.4773
test-law-ralhrilglv-pro01a,0,471.2438
test-law-ralhrilglv-pro01a,1,471.0455
test-law-ralhrilglv-pro01a,2,544.8677
test-law-ralhrilglv-pro03a,0,483.3919
test-law-ralhrilglv-pro03a,1,500.2909
test-law-ralhrilglv-pro03a,2,511.2803
test-law-ralhrilglv-con02a,0,478.5511
test-law-ralhrilglv-con02a,1,483.6721
test-law-ralhrilglv-con02a,2,539.7546
test-law-ralhrilglv-con04a,0,488.4600
test-law-ralhrilglv-con04a,1,468.7928
test-law-ralhrilglv-con04a,2,532.8875
test-law-ralhrilglv-con03a,0,493.1344
test-law-ralhrilglv-con03a,1,499.4178
test-law-ralhrilglv-con03a,2,559.9267
test-law-ralhrilglv-con01a,0,563.9273
test-law-ralhrilglv-con01a,1,496.4975
test-law-ralhrilglv-con01a,2,555.9734
test-law-thgglcplgphw-pro02a,0,506.8195
test-law-thgglcplgphw-pro02a,1,465.3764
test-law-thgglcplgphw-pro02a,2,532.4906
test-law-thgglcplgphw-pro01a,0,481.3908
test-law-thgglcplgphw-pro01a,1,498.3351
test-law-thgglcplgphw-pro01a,2,556.2398
test-law-thgglcplgphw-pro03a,0,500.4724
test-law-thgglcplgphw-pro03a,1,456.4460
test-law-thgglcplgphw-pro03a,2,589.9053
test-law-thgglcplgphw-con02a,0,478.9619
test-law-thgglcplgphw-con02a,1,487.9025
test-law-thgglcplgphw-con02a,2,536.2782
test-law-thgglcplgphw-con03a,0,490.3915
test-law-thgglcplgphw-con03a,1,517.5050
test-law-thgglcplgphw-con03a,2,530.3122
test-law-thgglcplgphw-con01a,0,465.5480
test-law-thgglcplgphw-con01a,1,533.8840
test-law-thgglcplgphw-con01a,2,549.0135
test-law-cplgpshwdp-pro02a,0,487.0050
test-law-cplgpshwdp-pro02a,1,461.5218
test-law-cplgpshwdp-pro02a,2,529.0423
test-law-cplgpshwdp-pro05a,0,552.5098
test-law-cplgpshwdp-pro05a,1,458.5846
test-law-cplgpshwdp-pro05a,2,574.4409
test-law-cplgpshwdp-pro01a,0,475.1409
test-law-cplgpshwdp-pro01a,1,473.2735
test-law-cplgpshwdp-pro01a,2,532.5065
test-law-cplgpshwdp-pro03a,0,500.5530
test-law-cplgpshwdp-pro03a,1,532.5088
test-law-cplgpshwdp-pro03a,2,745.9187
test-law-cplgpshwdp-pro04a,0,560.1658
test-law-cplgpshwdp-pro04a,1,520.4313
test-law-cplgpshwdp-pro04a,2,602.1327
test-law-cplgpshwdp-con02a,0,566.5350
test-law-cplgpshwdp-con02a,1,525.9317
test-law-cplgpshwdp-con02a,2,540.8276
test-law-cplgpshwdp-con04a,0,492.7025
test-law-cplgpshwdp-con04a,1,496.0387
test-law-cplgpshwdp-con04a,2,562.0056
test-law-cplgpshwdp-con03a,0,506.0623
test-law-cplgpshwdp-con03a,1,473.3955
test-law-cplgpshwdp-con03a,2,538.9120
test-law-cplgpshwdp-con01a,0,492.1743
test-law-cplgpshwdp-con01a,1,458.5989
test-law-cplgpshwdp-con01a,2,557.6724
test-law-umtlilhotac-pro02a,0,648.2720
test-law-umtlilhotac-pro02a,1,457.5390
test-law-umtlilhotac-pro02a,2,558.7738
test-law-umtlilhotac-pro01a,0,527.8298
test-law-umtlilhotac-pro01a,1,494.1310
test-law-umtlilhotac-pro01a,2,1649.2975
test-law-umtlilhotac-pro03a,0,551.4782
test-law-umtlilhotac-pro03a,1,450.9851
test-law-umtlilhotac-pro03a,2,563.7503
test-law-umtlilhotac-con02a,0,616.1782
test-law-umtlilhotac-con02a,1,510.4790
test-law-umtlilhotac-con02a,2,557.4077
test-law-umtlilhotac-con03a,0,533.2375
test-law-umtlilhotac-con03a,1,440.4768
test-law-umtlilhotac-con03a,2,550.0862
test-law-umtlilhotac-con01a,0,508.8005
test-law-umtlilhotac-con01a,1,1266.3879
test-law-umtlilhotac-con01a,2,534.8862
test-law-cplglghwbhwd-pro02a,0,507.1532
test-law-cplglghwbhwd-pro02a,1,461.9274
test-law-cplglghwbhwd-pro02a,2,637.6806
test-law-cplglghwbhwd-pro01a,0,599.9153
test-law-cplglghwbhwd-pro01a,1,439.4494
test-law-cplglghwbhwd-pro01a,2,633.2343
test-law-cplglghwbhwd-pro03a,0,633.8341
test-law-cplglghwbhwd-pro03a,1,473.6702
test-law-cplglghwbhwd-pro03a,2,571.5876
test-law-cplglghwbhwd-con02a,0,624.5482
test-law-cplglghwbhwd-con02a,1,494.6257
test-law-cplglghwbhwd-con02a,2,576.7025
test-law-cplglghwbhwd-con03a,0,615.5540
test-law-cplglghwbhwd-con03a,1,452.6492
test-law-cplglghwbhwd-con03a,2,576.4589
test-law-cplglghwbhwd-con01a,0,674.9681
test-law-cplglghwbhwd-con01a,1,448.2778
test-law-cplglghwbhwd-con01a,2,611.4969
test-law-sdiflhrdffe-pro02a,0,526.9765
test-law-sdiflhrdffe-pro02a,1,451.5703
test-law-sdiflhrdffe-pro02a,2,550.9079
test-law-sdiflhrdffe-pro01a,0,591.4603
test-law-sdiflhrdffe-pro01a,1,497.4246
test-law-sdiflhrdffe-pro01a,2,557.7118
test-law-sdiflhrdffe-pro03a,0,554.6244
test-law-sdiflhrdffe-pro03a,1,484.1500
test-law-sdiflhrdffe-pro03a,2,561.9905
test-law-sdiflhrdffe-con02a,0,548.5439
test-law-sdiflhrdffe-con02a,1,449.5091
test-law-sdiflhrdffe-con02a,2,556.8701
test-law-sdiflhrdffe-con04a,0,559.5646
test-law-sdiflhrdffe-con04a,1,415.9199
test-law-sdiflhrdffe-con04a,2,581.1450
test-law-sdiflhrdffe-con03a,0,570.1669
test-law-sdiflhrdffe-con03a,1,418.2023
test-law-sdiflhrdffe-con03a,2,583.1466
test-law-sdiflhrdffe-con01a,0,547.1930
test-law-sdiflhrdffe-con01a,1,431.2659
test-law-sdiflhrdffe-con01a,2,534.5778
test-law-rmelhrilhbiw-pro02a,0,634.7733
test-law-rmelhrilhbiw-pro02a,1,426.0013
test-law-rmelhrilhbiw-pro02a,2,555.1293
test-law-rmelhrilhbiw-pro01a,0,581.8924
test-law-rmelhrilhbiw-pro01a,1,438.7978
test-law-rmelhrilhbiw-pro01a,2,595.9234
test-law-rmelhrilhbiw-pro03a,0,700.8407
test-law-rmelhrilhbiw-pro03a,1,428.1847
test-law-rmelhrilhbiw-pro03a,2,593.0334
test-law-rmelhrilhbiw-pro04a,0,610.5253
test-law-rmelhrilhbiw-pro04a,1,475.9709
test-law-rmelhrilhbiw-pro04a,2,542.6127
test-law-rmelhrilhbiw-con02a,0,584.1980
test-law-rmelhrilhbiw-con02a,1,436.1073
test-law-rmelhrilhbiw-con02a,2,573.8266
test-law-rmelhrilhbiw-con04a,0,610.2839
test-law-rmelhrilhbiw-con04a,1,413.1029
test-law-rmelhrilhbiw-con04a,2,552.6296
test-law-rmelhrilhbiw-con03a,0,632.0244
test-law-rmelhrilhbiw-con03a,1,437.9025
test-law-rmelhrilhbiw-con03a,2,642.2259
test-law-rmelhrilhbiw-con01a,0,578.8249
test-law-rmelhrilhbiw-con01a,1,460.7233
test-law-rmelhrilhbiw-con01a,2,551.3608
test-law-cpilhbishioe-pro02a,0,567.7477
test-law-cpilhbishioe-pro02a,1,411.4813
test-law-cpilhbishioe-pro02a,2,567.2696
test-law-cpilhbishioe-pro01a,0,576.1149
test-law-cpilhbishioe-pro01a,1,422.1950
test-law-cpilhbishioe-pro01a,2,686.2917
test-law-cpilhbishioe-pro03a,0,551.0623
test-law-cpilhbishioe-pro03a,1,447.0793
test-law-cpilhbishioe-pro03a,2,668.8772
test-law-cpilhbishioe-pro04a,0,564.3214
test-law-cpilhbishioe-pro04a,1,438.2961
test-law-cpilhbishioe-pro04a,2,621.8375
test-law-cpilhbishioe-con02a,0,578.6246
test-law-cpilhbishioe-con02a,1,614.6287
test-law-cpilhbishioe-con02a,2,593.4862
test-law-cpilhbishioe-con04a,0,568.7881
test-law-cpilhbishioe-con04a,1,446.0968
test-law-cpilhbishioe-con04a,2,561.4152
test-law-cpilhbishioe-con03a,0,538.9503
test-law-cpilhbishioe-con03a,1,445.3151
test-law-cpilhbishioe-con03a,2,531.7330
test-law-cpilhbishioe-con01a,0,751.0420
test-law-cpilhbishioe-con01a,1,461.0278
test-law-cpilhbishioe-con01a,2,541.6872
test-law-tlcplghwfne-pro02a,0,571.2464
test-law-tlcplghwfne-pro02a,1,473.4925
test-law-tlcplghwfne-pro02a,2,533.4734
test-law-tlcplghwfne-pro01a,0,536.7360
test-law-tlcplghwfne-pro01a,1,497.0565
test-law-tlcplghwfne-pro01a,2,528.5164
test-law-tlcplghwfne-pro03a,0,550.0358
test-law-tlcplghwfne-pro03a,1,437.4477
test-law-tlcplghwfne-pro03a,2,719.5516
test-law-tlcplghwfne-con02a,0,578.6092
test-law-tlcplghwfne-con02a,1,455.0739
test-law-tlcplghwfne-con02a,2,591.1144
test-law-tlcplghwfne-con03a,0,568.3902
test-law-tlcplghwfne-con03a,1,473.2092
test-law-tlcplghwfne-con03a,2,589.6811
test-law-tlcplghwfne-con01a,0,563.3474
test-law-tlcplghwfne-con01a,1,454.7670
test-law-tlcplghwfne-con01a,2,551.9185
test-law-phwmfri-pro02a,0,523.4240
test-law-phwmfri-pro02a,1,461.7276
test-law-phwmfri-pro02a,2,581.6611
test-law-phwmfri-pro01a,0,485.7284
test-law-phwmfri-pro01a,1,423.2471
test-law-phwmfri-pro01a,2,577.7632
test-law-phwmfri-pro03a,0,509.8511
test-law-phwmfri-pro03a,1,439.9190
test-law-phwmfri-pro03a,2,611.3400
test-law-phwmfri-con02a,0,496.5003
test-law-phwmfri-con02a,1,481.4250
test-law-phwmfri-con02a,2,602.1254
test-law-phwmfri-con03a,0,589.3675
test-law-phwmfri-con03a,1,475.5264
test-law-phwmfri-con03a,2,551.5462
test-law-phwmfri-con01a,0,467.3547
test-law-phwmfri-con01a,1,447.4654
test-law-phwmfri-con01a,2,539.8742
test-law-hrpepthwuto-pro02a,0,466.7180
test-law-hrpepthwuto-pro02a,1,454.6474
test-law-hrpepthwuto-pro02a,2,571.4837
test-law-hrpepthwuto-pro01a,0,493.1398
test-law-hrpepthwuto-pro01a,1,449.3835
test-law-hrpepthwuto-pro01a,2,677.9395
test-law-hrpepthwuto-pro03a,0,519.1991
test-law-hrpepthwuto-pro03a,1,503.6967
test-law-hrpepthwuto-pro03a,2,536.7062
test-law-hrpepthwuto-con02a,0,472.8469
test-law-hrpepthwuto-con02a,1,429.6473
test-law-hrpepthwuto-con02a,2,544.3231
test-law-hrpepthwuto-con03a,0,500.2891
test-law-hrpepthwuto-con03a,1,464.8909
test-law-hrpepthwuto-con03a,2,567.4246
test-law-hrpepthwuto-con01a,0,499.4652
test-law-hrpepthwuto-con01a,1,477.4999
test-law-hrpepthwuto-con01a,2,539.2003
test-law-lghwpcctcc-pro02a,0,484.0874
test-law-lghwpcctcc-pro02a,1,452.1828
test-law-lghwpcctcc-pro02a,2,558.5930
test-law-lghwpcctcc-pro01a,0,497.9496
test-law-lghwpcctcc-pro01a,1,446.4351
test-law-lghwpcctcc-pro01a,2,576.6653
test-law-lghwpcctcc-pro03a,0,530.2788
test-law-lghwpcctcc-pro03a,1,425.2846
test-law-lghwpcctcc-pro03a,2,586.6345
test-law-lghwpcctcc-con02a,0,496.6897
test-law-lghwpcctcc-con02a,1,435.3699
test-law-lghwpcctcc-con02a,2,573.0391
test-law-lghwpcctcc-con04a,0,485.6382
test-law-lghwpcctcc-con04a,1,453.3009
test-law-lghwpcctcc-con04a,2,572.4283
test-law-lghwpcctcc-con03a,0,515.6162
test-law-lghwpcctcc-con03a,1,450.9092
test-law-lghwpcctcc-con03a,2,651.5836
test-law-lghwpcctcc-con01a,0,481.1280
test-law-lghwpcctcc-con01a,1,498.7513
test-law-lghwpcctcc-con01a,2,567.5664
test-law-sdfclhrppph-pro02a,0,505.7567
test-law-sdfclhrppph-pro02a,1,469.7564
test-law-sdfclhrppph-pro02a,2,636.5595
test-law-sdfclhrppph-pro01a,0,512.1287
test-law-sdfclhrppph-pro01a,1,445.7645
test-law-sdfclhrppph-pro01a,2,596.5000
test-law-sdfclhrppph-pro03a,0,460.4597
test-law-sdfclhrppph-pro03a,1,1449.3995
test-law-sdfclhrppph-pro03a,2,566.2285
test-law-sdfclhrppph-pro04a,0,495.8632
test-law-sdfclhrppph-pro04a,1,504.4826
test-law-sdfclhrppph-pro04a,2,560.7853
test-law-sdfclhrppph-con02a,0,471.8388
test-law-sdfclhrppph-con02a,1,454.3849
test-law-sdfclhrppph-con02a,2,565.3301
test-law-sdfclhrppph-con01a,0,493.7704
test-law-sdfclhrppph-con01a,1,431.6923
test-law-sdfclhrppph-con01a,2,592.9274
test-law-tahglcphsld-pro02a,0,524.7057
test-law-tahglcphsld-pro02a,1,450.6672
test-law-tahglcphsld-pro02a,2,561.9307
test-law-tahglcphsld-pro06a,0,499.9392
test-law-tahglcphsld-pro06a,1,446.7128
test-law-tahglcphsld-pro06a,2,560.2329
test-law-tahglcphsld-pro05a,0,534.6466
test-law-tahglcphsld-pro05a,1,468.0857
test-law-tahglcphsld-pro05a,2,628.4404
test-law-tahglcphsld-pro01a,0,509.7072
test-law-tahglcphsld-pro01a,1,444.3132
test-law-tahglcphsld-pro01a,2,560.9742
test-law-tahglcphsld-pro07a,0,517.7880
test-law-tahglcphsld-pro07a,1,468.1864
test-law-tahglcphsld-pro07a,2,545.9034
test-law-tahglcphsld-pro03a,0,489.4069
test-law-tahglcphsld-pro03a,1,478.5298
test-law-tahglcphsld-pro03a,2,546.6812
test-law-tahglcphsld-pro04a,0,486.0178
test-law-tahglcphsld-pro04a,1,483.4106
test-law-tahglcphsld-pro04a,2,561.0934
test-law-tahglcphsld-con02a,0,537.3260
test-law-tahglcphsld-con02a,1,467.2086
test-law-tahglcphsld-con02a,2,550.3644
test-law-tahglcphsld-con03a,0,498.7282
test-law-tahglcphsld-con03a,1,451.6582
test-law-tahglcphsld-con03a,2,581.4463
test-law-tahglcphsld-con01a,0,475.8078
test-law-tahglcphsld-con01a,1,462.4492
test-law-tahglcphsld-con01a,2,560.8716
test-law-cppshbcjsfm-pro02a,0,555.6779
test-law-cppshbcjsfm-pro02a,1,455.2807
test-law-cppshbcjsfm-pro02a,2,590.9400
test-law-cppshbcjsfm-pro01a,0,489.2102
test-law-cppshbcjsfm-pro01a,1,474.9271
test-law-cppshbcjsfm-pro01a,2,576.1496
test-law-cppshbcjsfm-con02a,0,488.7820
test-law-cppshbcjsfm-con02a,1,496.9322
test-law-cppshbcjsfm-con02a,2,517.0179
test-law-cppshbcjsfm-con04a,0,525.7263
test-law-cppshbcjsfm-con04a,1,514.7804
test-law-cppshbcjsfm-con04a,2,500.1068
test-law-cppshbcjsfm-con03a,0,471.3916
test-law-cppshbcjsfm-con03a,1,501.4496
test-law-cppshbcjsfm-con03a,2,527.1787
test-law-cppshbcjsfm-con01a,0,514.7414
test-law-cppshbcjsfm-con01a,1,501.0795
test-law-cppshbcjsfm-con01a,2,553.5110
test-law-lghbacpsba-pro02a,0,506.7570
test-law-lghbacpsba-pro02a,1,493.8343
test-law-lghbacpsba-pro02a,2,620.4618
test-law-lghbacpsba-pro05a,0,583.4769
test-law-lghbacpsba-pro05a,1,724.9650
test-law-lghbacpsba-pro05a,2,650.9608
test-law-lghbacpsba-pro01a,0,482.4523
test-law-lghbacpsba-pro01a,1,496.5284
test-law-lghbacpsba-pro01a,2,697.3462
test-law-lghbacpsba-pro03a,0,476.8693
test-law-lghbacpsba-pro03a,1,534.5290
test-law-lghbacpsba-pro03a,2,523.7118
test-law-lghbacpsba-pro04a,0,529.2313
test-law-lghbacpsba-pro04a,1,528.0954
test-law-lghbacpsba-pro04a,2,538.0178
test-law-lghbacpsba-con02a,0,527.6629
test-law-lghbacpsba-con02a,1,474.7941
test-law-lghbacpsba-con02a,2,631.6670
test-law-lghbacpsba-con03a,0,614.8725
test-law-lghbacpsba-con03a,1,444.1390
test-law-lghbacpsba-con03a,2,549.9919
test-law-lghbacpsba-con01a,0,479.6226
test-law-lghbacpsba-con01a,1,436.6597
test-law-lghbacpsba-con01a,2,547.4884
test-law-hrilpgwhwr-pro02a,0,496.3078
test-law-hrilpgwhwr-pro02a,1,477.1519
test-law-hrilpgwhwr-pro02a,2,583.5227
test-law-hrilpgwhwr-pro01a,0,520.8423
test-law-hrilpgwhwr-pro01a,1,439.6607
test-law-hrilpgwhwr-pro01a,2,497.3985
test-law-hrilpgwhwr-pro03a,0,526.1280
test-law-hrilpgwhwr-pro03a,1,445.4752
test-law-hrilpgwhwr-pro03a,2,512.1613
test-law-hrilpgwhwr-con02a,0,512.6373
test-law-hrilpgwhwr-con02a,1,450.3492
test-law-hrilpgwhwr-con02a,2,503.3338
test-law-hrilpgwhwr-con05a,0,497.9323
test-law-hrilpgwhwr-con05a,1,462.6263
test-law-hrilpgwhwr-con05a,2,559.9073
test-law-hrilpgwhwr-con04a,0,491.2532
test-law-hrilpgwhwr-con04a,1,474.4715
test-law-hrilpgwhwr-con04a,2,512.7541
test-law-hrilpgwhwr-con03a,0,478.4325
test-law-hrilpgwhwr-con03a,1,517.5090
test-law-hrilpgwhwr-con03a,2,562.9064
test-law-hrilpgwhwr-con01a,0,491.2290
test-law-hrilpgwhwr-con01a,1,459.7308
test-law-hrilpgwhwr-con01a,2,561.8960
test-education-ufsdfkhbwu-pro02a,0,454.8148
test-education-ufsdfkhbwu-pro02a,1,491.4236
test-education-ufsdfkhbwu-pro02a,2,552.7330
test-education-ufsdfkhbwu-pro01a,0,467.8716
test-education-ufsdfkhbwu-pro01a,1,463.7511
test-education-ufsdfkhbwu-pro01a,2,608.1250
test-education-ufsdfkhbwu-pro03a,0,530.9601
test-education-ufsdfkhbwu-pro03a,1,523.7183
test-education-ufsdfkhbwu-pro03a,2,571.1771
test-education-ufsdfkhbwu-con02a,0,492.3192
test-education-ufsdfkhbwu-con02a,1,504.7257
test-education-ufsdfkhbwu-con02a,2,593.7355
test-education-ufsdfkhbwu-con03a,0,493.0780
test-education-ufsdfkhbwu-con03a,1,489.4468
test-education-ufsdfkhbwu-con03a,2,569.0952
test-education-ufsdfkhbwu-con01a,0,504.1721
test-education-ufsdfkhbwu-con01a,1,468.4594
test-education-ufsdfkhbwu-con01a,2,1010.5843
test-education-egtuscpih-pro02a,0,493.3208
test-education-egtuscpih-pro02a,1,452.5086
test-education-egtuscpih-pro02a,2,615.5610
test-education-egtuscpih-pro05a,0,544.5837
test-education-egtuscpih-pro05a,1,453.4368
test-education-egtuscpih-pro05a,2,549.7720
test-education-egtuscpih-pro01a,0,505.3643
test-education-egtuscpih-pro01a,1,457.4591
test-education-egtuscpih-pro01a,2,685.7023
test-education-egtuscpih-pro03a,0,494.5344
test-education-egtuscpih-pro03a,1,495.4028
test-education-egtuscpih-pro03a,2,885.9973
test-education-egtuscpih-pro04a,0,847.8779
test-education-egtuscpih-pro04a,1,545.0914
test-education-egtuscpih-pro04a,2,620.8675
test-education-egtuscpih-con02a,0,542.8675
test-education-egtuscpih-con02a,1,474.1330
test-education-egtuscpih-con02a,2,625.8620
test-education-egtuscpih-con05a,0,480.7469
test-education-egtuscpih-con05a,1,472.6856
test-education-egtuscpih-con05a,2,560.6757
test-education-egtuscpih-con04a,0,489.8681
test-education-egtuscpih-con04a,1,498.3556
test-education-egtuscpih-con04a,2,581.5000
test-education-egtuscpih-con03a,0,514.2020
test-education-egtuscpih-con03a,1,527.1390
test-education-egtuscpih-con03a,2,544.8612
test-education-egtuscpih-con01a,0,485.1934
test-education-egtuscpih-con01a,1,473.1151
test-education-egtuscpih-con01a,2,553.0578
test-education-ughbuesbf-pro02a,0,519.3452
test-education-ughbuesbf-pro02a,1,464.0802
test-education-ughbuesbf-pro02a,2,545.7624
test-education-ughbuesbf-pro01a,0,515.8406
test-education-ughbuesbf-pro01a,1,481.8476
test-education-ughbuesbf-pro01a,2,614.3322
test-education-ughbuesbf-pro03a,0,533.1517
test-education-ughbuesbf-pro03a,1,515.3580
test-education-ughbuesbf-pro03a,2,536.2698
test-education-ughbuesbf-pro04a,0,500.1995
test-education-ughbuesbf-pro04a,1,463.9020
test-education-ughbuesbf-pro04a,2,543.4890
test-education-ughbuesbf-con02a,0,476.7311
test-education-ughbuesbf-con02a,1,496.0339
test-education-ughbuesbf-con02a,2,536.0164
test-education-ughbuesbf-con05a,0,460.6478
test-education-ughbuesbf-con05a,1,454.5321
test-education-ughbuesbf-con05a,2,722.9937
test-education-ughbuesbf-con04a,0,467.1882
test-education-ughbuesbf-con04a,1,505.0105
test-education-ughbuesbf-con04a,2,617.5633
test-education-ughbuesbf-con03a,0,458.1298
test-education-ughbuesbf-con03a,1,457.0447
test-education-ughbuesbf-con03a,2,594.7737
test-education-ughbuesbf-con01a,0,538.6465
test-education-ughbuesbf-con01a,1,465.7885
test-education-ughbuesbf-con01a,2,538.5085
test-education-usuprmhbu-pro02a,0,484.8262
test-education-usuprmhbu-pro02a,1,477.1944
test-education-usuprmhbu-pro02a,2,564.4829
test-education-usuprmhbu-pro01a,0,515.2703
test-education-usuprmhbu-pro01a,1,570.5145
test-education-usuprmhbu-pro01a,2,560.7545
test-education-usuprmhbu-pro03a,0,487.8426
test-education-usuprmhbu-pro03a,1,494.4129
test-education-usuprmhbu-pro03a,2,658.3911
test-education-usuprmhbu-con02a,0,485.4115
test-education-usuprmhbu-con02a,1,470.0660
test-education-usuprmhbu-con02a,2,574.1434
test-education-usuprmhbu-con03a,0,455.7574
test-education-usuprmhbu-con03a,1,471.2647
test-education-usuprmhbu-con03a,2,567.3082
test-education-usuprmhbu-con01a,0,489.3976
test-education-usuprmhbu-con01a,1,483.6699
test-education-usuprmhbu-con01a,2,583.1592
test-education-pteuhwfphe-pro02a,0,469.5806
test-education-pteuhwfphe-pro02a,1,480.3060
test-education-pteuhwfphe-pro02a,2,538.2211
test-education-pteuhwfphe-pro01a,0,477.7451
test-education-pteuhwfphe-pro01a,1,504.0264
test-education-pteuhwfphe-pro01a,2,554.3798
test-education-pteuhwfphe-pro03a,0,495.0741
test-education-pteuhwfphe-pro03a,1,462.7600
test-education-pteuhwfphe-pro03a,2,578.4595
test-education-pteuhwfphe-con02a,0,482.0568
test-education-pteuhwfphe-con02a,1,503.1023
test-education-pteuhwfphe-con02a,2,648.1135
test-education-pteuhwfphe-con04a,0,483.2591
test-education-pteuhwfphe-con04a,1,492.4012
test-education-pteuhwfphe-con04a,2,563.3814
test-education-pteuhwfphe-con03a,0,469.9546
test-education-pteuhwfphe-con03a,1,457.2062
test-education-pteuhwfphe-con03a,2,625.0145
test-education-pteuhwfphe-con01a,0,547.1403
test-education-pteuhwfphe-con01a,1,531.1422
test-education-pteuhwfphe-con01a,2,570.1349
test-education-pstrgsehwt-pro02a,0,500.0399
test-education-pstrgsehwt-pro02a,1,452.6262
test-education-pstrgsehwt-pro02a,2,677.0952
test-education-pstrgsehwt-pro05a,0,489.3298
test-education-pstrgsehwt-pro05a,1,467.1822
test-education-pstrgsehwt-pro05a,2,584.1823
test-education-pstrgsehwt-pro01a,0,493.0984
test-education-pstrgsehwt-pro01a,1,494.2705
test-education-pstrgsehwt-pro01a,2,575.4869
test-education-pstrgsehwt-pro03a,0,487.0890
